count_point_id,direction_of_travel,year,count_date,hour,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
803173,N,2024,25/06/2024,15,U,Minor,,,362937,175848,51.48036387,-2.53509996,,,10,3,216,0,26,0,0,0,0,0,0,0,245
803173,S,2024,25/06/2024,11,U,Minor,,,362937,175848,51.48036387,-2.53509996,,,10,5,191,0,29,0,0,0,0,0,0,0,225
803173,S,2024,25/06/2024,14,U,Minor,,,362937,175848,51.48036387,-2.53509996,,,21,2,313,0,35,0,0,0,0,0,0,0,350
803173,N,2024,25/06/2024,13,U,Minor,,,362937,175848,51.48036387,-2.53509996,,,8,4,205,0,29,1,0,0,0,0,0,1,239
803173,N,2024,25/06/2024,17,U,Minor,,,362937,175848,51.48036387,-2.53509996,,,20,7,255,0,27,0,0,0,0,0,0,0,289
803173,S,2024,25/06/2024,9,U,Minor,,,362937,175848,51.48036387,-2.53509996,,,7,5,152,0,27,1,0,0,0,0,0,1,185
803173,S,2024,25/06/2024,12,U,Minor,,,362937,175848,51.48036387,-2.53509996,,,3,2,195,0,32,1,0,0,0,0,0,1,230
803173,S,2024,25/06/2024,7,U,Minor,,,362937,175848,51.48036387,-2.53509996,,,22,3,207,0,23,1,1,0,0,0,0,2,235
803173,N,2024,25/06/2024,10,U,Minor,,,362937,175848,51.48036387,-2.53509996,,,7,8,165,0,27,2,0,0,0,0,0,2,202
803174,W,2022,07/06/2024,13,U,Minor,,,356434,175104,51.47321002,-2.62864836,,,0,1,43,2,8,0,0,0,0,0,0,0,54
803174,E,2022,07/06/2024,7,U,Minor,,,356434,175104,51.47321002,-2.62864836,,,1,0,12,2,1,0,0,0,0,0,0,0,15
803174,E,2022,07/06/2024,11,U,Minor,,,356434,175104,51.47321002,-2.62864836,,,1,2,28,0,8,0,0,0,0,0,0,0,38
803174,E,2024,07/06/2024,13,U,Minor,,,356434,175104,51.47321002,-2.62864836,,,3,0,44,2,1,0,0,0,0,0,0,0,47
803174,W,2024,07/06/2024,11,U,Minor,,,356434,175104,51.47321002,-2.62864836,,,1,1,35,2,5,0,0,0,0,0,0,0,43
803174,E,2024,07/06/2024,7,U,Minor,,,356434,175104,51.47321002,-2.62864836,,,7,1,37,1,2,0,0,0,0,0,0,0,41
803174,E,2024,07/06/2024,17,U,Minor,,,356434,175104,51.47321002,-2.62864836,,,3,0,44,2,6,0,0,0,0,0,0,0,52
803174,E,2024,07/06/2024,9,U,Minor,,,356434,175104,51.47321002,-2.62864836,,,9,1,40,2,6,1,0,0,0,0,0,1,50
803174,W,2024,07/06/2024,7,U,Minor,,,356434,175104,51.47321002,-2.62864836,,,0,0,10,1,2,0,0,0,0,0,0,0,13
803174,E,2024,07/06/2024,12,U,Minor,,,356434,175104,51.47321002,-2.62864836,,,2,0,39,1,8,1,0,0,0,0,0,1,49
803174,W,2024,07/06/2024,15,U,Minor,,,356434,175104,51.47321002,-2.62864836,,,6,0,42,2,3,0,0,0,0,0,0,0,47
803174,E,2024,07/06/2024,14,U,Minor,,,356434,175104,51.47321002,-2.62864836,,,2,1,41,2,9,0,0,0,0,0,0,0,53
803174,W,2024,07/06/2024,10,U,Minor,,,356434,175104,51.47321002,-2.62864836,,,1,1,38,2,4,0,0,0,0,0,0,0,45
803174,W,2024,07/06/2024,14,U,Minor,,,356434,175104,51.47321002,-2.62864836,,,0,0,33,2,3,1,0,0,0,0,0,1,39
803174,E,2024,07/06/2024,8,U,Minor,,,356434,175104,51.47321002,-2.62864836,,,4,1,87,2,2,0,0,0,0,0,0,0,92
803174,W,2024,07/06/2024,12,U,Minor,,,356434,175104,51.47321002,-2.62864836,,,4,2,46,2,3,0,0,0,0,0,0,0,53
803174,E,2024,07/06/2024,18,U,Minor,,,356434,175104,51.47321002,-2.62864836,,,3,2,46,1,1,0,0,0,0,0,0,0,50
803174,E,2024,07/06/2024,16,U,Minor,,,356434,175104,51.47321002,-2.62864836,,,6,0,52,2,1,0,0,0,0,0,0,0,55
803174,W,2024,07/06/2024,9,U,Minor,,,356434,175104,51.47321002,-2.62864836,,,2,1,27,2,4,2,0,0,0,0,0,2,36
803174,W,2024,07/06/2024,17,U,Minor,,,356434,175104,51.47321002,-2.62864836,,,6,0,46,1,0,0,0,0,0,0,0,0,47
803174,E,2024,07/06/2024,11,U,Minor,,,356434,175104,51.47321002,-2.62864836,,,0,0,39,2,5,0,0,0,0,0,0,0,46
803174,E,2024,07/06/2024,10,U,Minor,,,356434,175104,51.47321002,-2.62864836,,,0,2,55,2,6,1,0,0,0,0,0,1,66
803174,W,2024,07/06/2024,13,U,Minor,,,356434,175104,51.47321002,-2.62864836,,,1,2,43,2,2,1,0,0,0,0,0,1,50
803174,E,2024,07/06/2024,15,U,Minor,,,356434,175104,51.47321002,-2.62864836,,,0,0,59,2,6,0,0,0,0,0,0,0,67
803175,S,2022,12/10/2023,7,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,21,0,36,0,10,0,0,0,0,0,0,0,46
803175,S,2022,12/10/2023,10,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,9,2,39,0,14,0,0,0,0,0,0,0,55
803175,N,2022,12/10/2023,16,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,20,2,58,0,6,0,0,0,0,0,0,0,66
803175,S,2023,12/10/2023,9,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,13,1,54,0,13,2,0,0,0,0,0,2,70
803175,N,2023,12/10/2023,11,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,12,0,34,0,14,1,0,0,0,0,0,1,49
803175,N,2023,12/10/2023,9,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,6,0,34,0,9,1,0,0,0,0,0,1,44
803175,N,2023,12/10/2023,12,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,8,3,31,0,8,0,0,0,0,0,0,0,42
803175,N,2023,12/10/2023,7,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,2,0,18,0,0,0,0,0,0,0,0,0,18
803175,N,2023,12/10/2023,10,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,4,0,35,0,10,1,0,0,0,0,0,1,46
803175,N,2023,12/10/2023,13,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,8,6,37,0,8,1,0,0,0,0,0,1,52
803175,N,2023,12/10/2023,17,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,26,6,68,0,14,0,0,0,0,0,0,0,88
803175,N,2023,12/10/2023,15,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,18,2,47,1,8,0,0,0,0,0,0,0,58
803175,S,2023,12/10/2023,8,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,28,1,74,1,10,0,0,0,0,0,0,0,86
803175,N,2023,12/10/2023,8,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,6,1,39,0,4,0,0,0,0,0,0,0,44
803175,S,2023,12/10/2023,13,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,7,2,58,0,12,0,0,0,0,0,0,0,72
803175,S,2023,12/10/2023,14,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,4,5,67,0,17,0,0,0,0,0,0,0,89
803175,S,2023,12/10/2023,11,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,7,0,47,0,16,0,0,0,0,0,0,0,63
803175,S,2023,12/10/2023,12,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,14,6,46,0,8,0,0,0,0,0,0,0,60
803175,S,2023,12/10/2023,17,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,7,5,76,0,6,0,0,0,0,0,0,0,87
803175,S,2023,12/10/2023,15,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,7,0,50,1,13,1,0,0,0,0,0,1,65
803175,S,2023,12/10/2023,10,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,9,2,39,1,4,2,1,0,0,0,0,3,49
803175,N,2023,12/10/2023,14,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,9,9,48,0,11,0,0,0,0,0,0,0,68
803175,S,2023,12/10/2023,16,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,14,4,71,0,6,0,0,0,0,0,0,0,81
803175,N,2023,12/10/2023,18,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,20,2,71,0,4,0,0,0,0,0,0,0,77
803175,S,2023,10/10/2024,7,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,11,1,39,1,5,0,0,0,0,0,0,0,46
803175,N,2023,10/10/2024,16,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,14,8,49,0,6,1,0,0,0,0,0,1,64
803175,S,2023,10/10/2024,18,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,17,7,73,0,7,0,0,0,0,0,0,0,87
803175,S,2024,10/10/2024,14,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,9,6,59,0,9,0,0,0,0,0,0,0,74
803175,S,2024,10/10/2024,11,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,12,3,34,0,11,1,0,0,0,0,0,1,49
803175,N,2024,10/10/2024,18,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,18,7,85,0,7,0,0,0,0,0,0,0,99
803175,N,2024,10/10/2024,13,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,9,3,26,0,10,0,0,0,0,0,0,0,39
803175,N,2024,10/10/2024,14,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,7,3,51,0,9,0,0,0,0,0,0,0,63
803175,N,2024,10/10/2024,11,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,6,2,43,0,19,1,0,0,0,0,0,1,65
803175,S,2024,10/10/2024,7,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,11,1,67,0,13,0,0,0,0,0,0,0,81
803175,S,2024,10/10/2024,15,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,14,4,62,0,13,0,0,0,0,0,0,0,79
803175,S,2024,10/10/2024,10,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,15,1,32,0,18,0,1,0,0,0,0,1,52
803175,N,2024,10/10/2024,12,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,8,3,32,0,16,1,0,0,0,0,0,1,52
803175,N,2024,10/10/2024,10,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,3,2,61,0,23,0,0,0,0,0,0,0,86
803175,N,2024,10/10/2024,15,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,16,3,60,0,9,0,0,0,0,0,0,0,72
803175,N,2024,10/10/2024,16,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,17,7,56,0,11,1,0,0,0,0,0,1,75
803175,N,2024,10/10/2024,17,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,32,5,57,0,8,0,0,0,0,0,0,0,70
803175,N,2024,10/10/2024,7,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,3,0,24,0,10,0,0,0,0,0,0,0,34
803175,S,2024,10/10/2024,9,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,15,3,67,0,14,0,0,0,0,0,0,0,84
803175,N,2024,10/10/2024,8,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,14,0,65,0,13,0,0,0,0,0,0,0,78
803175,S,2024,10/10/2024,13,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,11,4,53,0,15,0,0,0,0,0,0,0,72
803175,S,2024,10/10/2024,17,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,19,4,64,0,8,0,0,0,0,0,0,0,76
803175,S,2024,10/10/2024,12,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,13,5,50,0,9,0,0,0,0,0,0,0,64
803175,S,2024,10/10/2024,18,U,Minor,,,361001,173831,51.46209866,-2.56275376,,,23,4,63,0,10,0,0,0,0,0,0,0,77
803176,W,2022,06/07/2023,18,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,7,0,99,3,17,0,0,0,0,0,0,0,119
803176,E,2022,06/07/2023,18,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,7,1,73,4,14,0,0,0,0,0,0,0,92
803176,W,2022,06/07/2023,10,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,1,1,87,5,27,1,0,0,1,0,0,2,122
803176,W,2023,06/07/2023,12,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,2,4,92,3,32,3,1,0,0,0,0,4,135
803176,W,2023,06/07/2023,16,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,11,3,97,5,35,1,0,0,0,0,0,1,141
803176,E,2023,06/07/2023,12,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,2,5,81,4,16,2,1,0,0,0,0,3,109
803176,E,2023,06/07/2023,9,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,1,2,49,5,19,1,0,0,1,0,0,2,77
803176,E,2023,06/07/2023,7,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,2,2,44,3,18,3,0,0,0,0,0,3,70
803176,W,2023,06/07/2023,15,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,10,3,118,3,28,2,0,0,0,0,0,2,154
803176,W,2023,06/07/2023,7,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,3,1,92,3,26,1,0,0,0,0,0,1,123
803176,W,2023,06/07/2023,8,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,14,2,132,4,26,1,0,0,0,0,0,1,165
803176,E,2023,06/07/2023,15,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,3,2,61,6,18,0,0,0,0,2,0,2,89
803176,W,2023,06/07/2023,17,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,4,3,116,3,25,1,0,0,0,0,0,1,148
803176,W,2023,06/07/2023,18,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,9,6,109,4,16,1,0,0,0,0,0,1,136
803176,W,2023,06/07/2023,13,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,2,3,104,5,21,1,0,0,0,0,0,1,134
803176,E,2023,06/07/2023,16,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,22,4,83,5,27,2,0,0,0,0,0,2,121
803176,E,2023,06/07/2023,17,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,4,1,81,3,14,0,0,0,0,0,1,1,100
803176,E,2023,06/07/2023,14,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,2,3,73,5,17,2,0,1,0,0,0,3,101
803176,E,2023,06/07/2023,11,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,3,5,47,4,15,1,1,0,0,0,0,2,73
803176,E,2023,06/07/2023,18,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,6,5,69,4,10,0,0,1,0,0,0,1,89
803176,W,2023,06/07/2023,11,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,4,2,73,4,33,2,0,0,0,0,0,2,114
803176,E,2023,06/07/2023,13,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,5,2,72,4,19,2,0,0,0,2,0,4,101
803176,W,2023,06/07/2023,14,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,2,4,97,4,23,1,0,0,1,0,0,2,130
803176,W,2023,06/07/2023,9,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,1,0,115,5,29,0,0,0,1,0,0,1,150
803176,W,2023,11/07/2024,10,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,1,4,89,4,15,2,0,0,0,0,0,2,114
803176,E,2023,11/07/2024,8,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,5,1,42,5,19,3,1,0,0,0,0,4,71
803176,E,2023,11/07/2024,10,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,0,2,52,4,23,3,0,0,0,1,0,4,85
803176,W,2024,11/07/2024,7,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,4,3,82,3,42,1,0,0,0,0,0,1,131
803176,E,2024,11/07/2024,8,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,1,0,38,4,22,3,0,0,0,0,0,3,67
803176,W,2024,11/07/2024,13,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,1,1,104,3,34,0,1,0,0,0,0,1,143
803176,W,2024,11/07/2024,15,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,5,2,99,3,20,2,0,0,0,0,0,2,126
803176,W,2024,11/07/2024,9,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,0,3,101,4,41,0,0,0,0,0,0,0,149
803176,E,2024,11/07/2024,15,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,5,3,64,6,21,3,0,0,0,0,0,3,97
803176,E,2024,11/07/2024,16,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,7,3,71,4,13,0,0,0,0,0,0,0,91
803176,W,2024,11/07/2024,12,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,2,2,85,3,17,1,0,0,0,0,0,1,108
803176,E,2024,11/07/2024,9,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,0,2,48,4,15,5,0,0,0,0,0,5,74
803176,W,2024,11/07/2024,17,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,6,4,81,4,18,1,0,0,0,0,0,1,108
803176,E,2024,11/07/2024,17,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,8,2,70,2,14,0,0,0,0,1,0,1,89
803176,E,2024,11/07/2024,11,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,1,2,54,3,22,4,0,0,0,0,0,4,85
803176,E,2024,11/07/2024,7,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,1,0,43,3,18,5,0,0,0,0,0,5,69
803176,W,2024,11/07/2024,8,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,2,4,115,6,43,3,0,0,0,0,0,3,171
803176,E,2024,11/07/2024,13,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,4,1,82,3,23,0,0,0,0,0,0,0,109
803176,E,2024,11/07/2024,18,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,1,1,66,4,19,0,0,0,0,0,0,0,90
803176,W,2024,11/07/2024,11,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,0,0,89,3,26,2,0,0,0,0,0,2,120
803176,W,2024,11/07/2024,18,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,8,4,93,4,15,2,0,0,0,0,0,2,118
803176,E,2024,11/07/2024,14,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,4,3,70,4,31,0,0,0,0,0,0,0,108
803176,W,2024,11/07/2024,10,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,3,0,70,3,36,6,2,0,0,0,0,8,117
803176,W,2024,11/07/2024,14,U,Minor,,,352044,177944,51.49838754,-2.69223694,,,3,2,93,3,24,2,0,0,0,0,0,2,124
805630,W,2021,16/05/2023,8,B4057,Minor,,,355300,178438,51.50309692,-2.64539707,,,4,2,268,0,50,0,0,0,0,0,0,0,320
805630,E,2021,16/05/2023,13,B4057,Minor,,,355300,178438,51.50309692,-2.64539707,,,2,3,158,0,31,0,0,0,0,1,0,1,193
805630,E,2021,16/05/2023,18,B4057,Minor,,,355300,178438,51.50309692,-2.64539707,,,2,2,165,0,10,0,0,0,0,0,0,0,177
805630,W,2023,16/05/2023,18,B4057,Minor,,,355300,178438,51.50309692,-2.64539707,,,7,9,209,0,23,0,0,0,0,0,0,0,241
805630,E,2023,16/05/2023,13,B4057,Minor,,,355300,178438,51.50309692,-2.64539707,,,1,3,165,2,24,3,1,0,0,0,0,4,198
805630,W,2023,16/05/2023,9,B4057,Minor,,,355300,178438,51.50309692,-2.64539707,,,1,1,165,0,41,5,0,1,0,1,0,7,214
805630,W,2023,16/05/2023,10,B4057,Minor,,,355300,178438,51.50309692,-2.64539707,,,2,3,171,0,46,2,1,0,0,1,0,4,224
805630,W,2023,16/05/2023,17,B4057,Minor,,,355300,178438,51.50309692,-2.64539707,,,5,6,234,0,49,1,0,0,0,0,0,1,290
805630,W,2023,16/05/2023,16,B4057,Minor,,,355300,178438,51.50309692,-2.64539707,,,10,9,277,0,43,2,0,0,0,0,0,2,331
805630,E,2023,16/05/2023,11,B4057,Minor,,,355300,178438,51.50309692,-2.64539707,,,1,2,151,1,33,1,0,0,0,2,0,3,190
805630,E,2023,16/05/2023,15,B4057,Minor,,,355300,178438,51.50309692,-2.64539707,,,5,8,247,1,36,0,0,1,0,2,0,3,295
805630,W,2023,16/05/2023,8,B4057,Minor,,,355300,178438,51.50309692,-2.64539707,,,4,2,299,1,60,0,0,0,0,0,0,0,362
805630,W,2023,16/05/2023,7,B4057,Minor,,,355300,178438,51.50309692,-2.64539707,,,8,3,154,1,40,1,0,0,0,0,1,2,200
805630,E,2023,16/05/2023,18,B4057,Minor,,,355300,178438,51.50309692,-2.64539707,,,3,8,151,0,16,1,0,0,0,2,0,3,178
805630,E,2023,16/05/2023,12,B4057,Minor,,,355300,178438,51.50309692,-2.64539707,,,6,3,184,0,32,1,2,2,0,0,0,5,224
805630,E,2023,16/05/2023,16,B4057,Minor,,,355300,178438,51.50309692,-2.64539707,,,6,5,177,0,35,1,0,0,0,2,0,3,220
805630,W,2023,16/05/2023,15,B4057,Minor,,,355300,178438,51.50309692,-2.64539707,,,1,6,277,2,45,1,0,1,0,0,1,3,333
805630,E,2023,16/05/2023,8,B4057,Minor,,,355300,178438,51.50309692,-2.64539707,,,3,2,197,4,45,5,0,0,0,0,0,5,253
805630,E,2023,16/05/2023,14,B4057,Minor,,,355300,178438,51.50309692,-2.64539707,,,5,9,236,1,46,0,0,0,0,0,0,0,292
805630,W,2023,16/05/2023,14,B4057,Minor,,,355300,178438,51.50309692,-2.64539707,,,8,4,285,5,49,6,0,0,0,0,1,7,350
805630,E,2023,16/05/2023,9,B4057,Minor,,,355300,178438,51.50309692,-2.64539707,,,3,1,148,0,33,2,0,2,0,0,0,4,186
805630,E,2023,16/05/2023,7,B4057,Minor,,,355300,178438,51.50309692,-2.64539707,,,3,6,163,1,36,3,0,1,0,0,0,4,210
805630,W,2023,16/05/2023,11,B4057,Minor,,,355300,178438,51.50309692,-2.64539707,,,6,5,132,0,44,2,1,0,0,0,0,3,184
805630,E,2023,16/05/2023,10,B4057,Minor,,,355300,178438,51.50309692,-2.64539707,,,6,3,158,1,41,2,0,1,0,1,0,4,207
806152,N,2021,28/06/2024,18,C,Minor,,,355820,179327,51.51113081,-2.6380172,,,8,2,118,1,8,0,1,0,1,0,0,2,131
806152,N,2021,28/06/2024,17,C,Minor,,,355820,179327,51.51113081,-2.6380172,,,4,1,114,0,7,1,0,1,0,0,0,2,124
806152,S,2021,28/06/2024,14,C,Minor,,,355820,179327,51.51113081,-2.6380172,,,16,3,268,0,55,1,0,0,0,0,1,2,328
806152,N,2024,28/06/2024,8,C,Minor,,,355820,179327,51.51113081,-2.6380172,,,6,3,113,0,30,3,2,0,1,1,0,7,153
806152,N,2024,28/06/2024,14,C,Minor,,,355820,179327,51.51113081,-2.6380172,,,4,1,96,1,38,3,6,0,0,2,2,13,149
806152,N,2024,28/06/2024,9,C,Minor,,,355820,179327,51.51113081,-2.6380172,,,9,2,98,0,35,2,0,0,1,2,0,5,140
806152,N,2024,28/06/2024,17,C,Minor,,,355820,179327,51.51113081,-2.6380172,,,2,5,159,0,21,0,1,0,0,1,0,2,187
806152,S,2024,28/06/2024,12,C,Minor,,,355820,179327,51.51113081,-2.6380172,,,3,5,135,0,43,5,0,0,1,2,0,8,191
806152,S,2024,28/06/2024,10,C,Minor,,,355820,179327,51.51113081,-2.6380172,,,10,2,89,2,35,1,3,0,0,0,2,6,134
806152,S,2024,28/06/2024,13,C,Minor,,,355820,179327,51.51113081,-2.6380172,,,8,1,142,0,29,2,0,0,0,0,1,3,175
806152,N,2024,28/06/2024,11,C,Minor,,,355820,179327,51.51113081,-2.6380172,,,5,2,90,0,41,4,2,0,1,0,0,7,140
806152,S,2024,28/06/2024,9,C,Minor,,,355820,179327,51.51113081,-2.6380172,,,2,0,88,0,50,3,0,0,1,1,2,7,145
806152,S,2024,28/06/2024,8,C,Minor,,,355820,179327,51.51113081,-2.6380172,,,4,2,93,0,45,3,1,0,1,0,4,9,149
806152,N,2024,28/06/2024,12,C,Minor,,,355820,179327,51.51113081,-2.6380172,,,1,4,116,0,31,3,1,0,0,4,0,8,159
806152,N,2024,28/06/2024,18,C,Minor,,,355820,179327,51.51113081,-2.6380172,,,2,5,108,2,19,0,0,0,0,2,0,2,136
806152,S,2024,28/06/2024,7,C,Minor,,,355820,179327,51.51113081,-2.6380172,,,3,8,108,1,39,1,0,1,0,1,1,4,160
806152,S,2024,28/06/2024,17,C,Minor,,,355820,179327,51.51113081,-2.6380172,,,12,7,242,0,36,0,1,0,0,0,0,1,286
806152,N,2024,28/06/2024,16,C,Minor,,,355820,179327,51.51113081,-2.6380172,,,5,4,115,0,41,4,0,2,0,0,0,6,166
806152,S,2024,28/06/2024,18,C,Minor,,,355820,179327,51.51113081,-2.6380172,,,8,3,187,1,28,0,0,0,0,1,1,2,221
806152,S,2024,28/06/2024,16,C,Minor,,,355820,179327,51.51113081,-2.6380172,,,6,5,256,0,48,2,0,0,0,0,0,2,311
806152,S,2024,28/06/2024,14,C,Minor,,,355820,179327,51.51113081,-2.6380172,,,12,4,149,0,32,1,2,2,1,1,2,9,194
806152,N,2024,28/06/2024,10,C,Minor,,,355820,179327,51.51113081,-2.6380172,,,11,3,105,1,43,3,1,0,0,3,1,8,160
806152,N,2024,28/06/2024,13,C,Minor,,,355820,179327,51.51113081,-2.6380172,,,6,1,128,0,36,0,2,0,0,1,0,3,168
806152,N,2024,28/06/2024,15,C,Minor,,,355820,179327,51.51113081,-2.6380172,,,6,2,110,0,31,7,1,0,0,0,2,10,153
808322,E,2022,13/05/2024,11,U,Minor,,,359000,176851,51.48910951,-2.59190754,,,0,1,15,0,3,0,0,0,0,0,0,0,19
808322,W,2022,13/05/2024,8,U,Minor,,,359000,176851,51.48910951,-2.59190754,,,8,0,47,0,12,0,0,0,0,0,0,0,59
808322,E,2022,13/05/2024,18,U,Minor,,,359000,176851,51.48910951,-2.59190754,,,2,1,32,0,0,0,0,0,0,0,0,0,33
808322,W,2024,13/05/2024,12,U,Minor,,,359000,176851,51.48910951,-2.59190754,,,2,0,19,0,3,0,0,0,0,0,0,0,22
808322,E,2024,13/05/2024,15,U,Minor,,,359000,176851,51.48910951,-2.59190754,,,0,1,56,0,14,0,0,0,0,0,0,0,71
808322,W,2024,13/05/2024,15,U,Minor,,,359000,176851,51.48910951,-2.59190754,,,0,2,37,0,5,1,0,0,0,0,0,1,45
808322,E,2024,13/05/2024,12,U,Minor,,,359000,176851,51.48910951,-2.59190754,,,0,1,26,0,4,0,0,0,0,0,0,0,31
808322,E,2024,13/05/2024,7,U,Minor,,,359000,176851,51.48910951,-2.59190754,,,2,0,27,0,3,0,0,0,0,0,0,0,30
808322,E,2024,13/05/2024,14,U,Minor,,,359000,176851,51.48910951,-2.59190754,,,1,2,36,0,5,0,0,0,0,0,0,0,43
808322,W,2024,13/05/2024,11,U,Minor,,,359000,176851,51.48910951,-2.59190754,,,0,0,23,0,5,0,0,0,0,0,0,0,28
808322,W,2024,13/05/2024,9,U,Minor,,,359000,176851,51.48910951,-2.59190754,,,2,0,25,0,2,0,0,0,0,0,0,0,27
808322,W,2024,13/05/2024,10,U,Minor,,,359000,176851,51.48910951,-2.59190754,,,0,0,24,0,3,0,0,0,0,0,0,0,27
808322,E,2024,13/05/2024,8,U,Minor,,,359000,176851,51.48910951,-2.59190754,,,2,0,54,0,6,0,0,0,0,0,0,0,60
