,OBJECTID,SITE_NAME,X,Y,EXTENT_EASTING_1,EXTENT_NORTHING_1,EXTENT_EASTING_2,EXTENT_NORTHING_2,LATIN_NAME,COMMON_NAME,FULL_COMMON_NAME,TREE_SPECIES,DBH,CROWN_AREA_COMPLETE,Data Source,tree_group,CROWN_HEIGHT_interpolated
44666,26654484,St James Park,358924.12,173441.49,358924.12,173441.49,358924.12,173441.49,Betula pendula,Silver Birch,Silver birch,Betula pendula,0.42,60.05,Original,deciduous,13.0
44667,26654485,St James Park,358949.28,173445.85,358949.28,173445.85,358949.28,173445.85,Prunus avium,Cherry,Wild cherry,Prunus avium,0.06,3.5711940284285486,Original,deciduous,2.494782431116117
44668,26654486,St James Park,358909.86,173407.03,358909.86,173407.03,358909.86,173407.03,Tilia x europea,Lime,European lime,Tilia x europea,0.45,155.6922472393976,Original,deciduous,21.0
44669,26654487,St Johns Churchyard (Central),358835.81,173177.41,358835.81,173177.41,358835.81,173177.41,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.31,60.05,Original,deciduous,4.0
44670,26654488,St Johns Churchyard (Central),358842.38,173182.47,358842.38,173182.47,358842.38,173182.47,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.37,60.05,Original,deciduous,7.0
44671,26654489,St Johns Churchyard (Central),358847.21,173187.1,358847.21,173187.1,358847.21,173187.1,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.31,60.05,Original,deciduous,8.0
44672,26654490,St Johns Churchyard (Central),358860.36,173189.74,358860.36,173189.74,358860.36,173189.74,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.4,60.05,Original,deciduous,4.0
44673,26654491,St Johns Churchyard (Central),358862.66,173186.62,358862.66,173186.62,358862.66,173186.62,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.45,60.05,Original,deciduous,4.0
44674,26654492,St Johns Churchyard (Central),358864.75,173183.17,358864.75,173183.17,358864.75,173183.17,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.51,60.05,Original,deciduous,4.0
46258,26656085,St Judes Flats CPG,359794.81,173421.56,359794.81,173421.56,359794.81,173421.56,Liriodendron tulipifera Fastig,Tulip Tree,Tulip tree cultivar,Liriodendron tulipifera Fastig,0.13,10.0,Original,deciduous,5.0
46259,26656086,St Judes Flats CPG,359804.57,173432.4,359804.57,173432.4,359804.57,173432.4,Liriodendron tulipifera,Tulip Tree,Tulip tree,Liriodendron tulipifera,0.2,10.0,Original,deciduous,6.0
46293,26656120,St Matthias Park Green Space,359629.95,173314.52,359629.95,173314.52,359629.95,173314.52,Prunus - Species Unknown,Cherry,Unidentified cherry,Prunus - Species Unknown,0.17,60.05,Original,deciduous,5.0
46294,26656121,St Matthias Park Green Space,359614.61,173325.53,359614.61,173325.53,359614.61,173325.53,Crataegus monogyna,Hawthorn,Common hawthorn,Crataegus monogyna,0.09,10.0,Original,deciduous,4.0
46295,26656122,St Matthias Park Green Space,359580.31,173317.36,359580.31,173317.36,359580.31,173317.36,Prunus avium,Cherry,Wild cherry,Prunus avium,0.48,150.05,Original,deciduous,13.0
46296,26656123,St Matthias Flats,359546.06,173319.85,359546.06,173319.85,359546.06,173319.85,Prunus padus,Cherry,Bird cherry,Prunus padus,0.15,60.05,Original,deciduous,5.0
46297,26656124,St Matthias Park Green Space,359592.04,173293.89,359592.04,173293.89,359592.04,173293.89,Ilex aquifolium,Holly,Common holly,Ilex aquifolium,0.2388931297709924,60.05,Original,evergreen,9.0
46298,26656125,St Matthias Park Green Space,359593.21,173298.33,359593.21,173298.33,359593.21,173298.33,Tilia x europea,Lime,European lime,Tilia x europea,0.4,150.05,Original,deciduous,14.0
46299,26656126,St Matthias Park Green Space,359599.66,173286.82,359599.66,173286.82,359599.66,173286.82,Cupressus - Species Unknown,Cypress,Cypress species,Cupressus - Species Unknown,0.14,8.632623225565387,Original,evergreen,5.0
46300,26656127,St Matthias Park Green Space,359578.56,173328.44,359578.56,173328.44,359578.56,173328.44,Ilex aquifolium Aureomarginata,Witch Hazel,Common holly cultivar,Ilex aquifolium Aureomarginata,0.3,60.05,Original,deciduous,9.0
46301,26656128,St Matthias Park Green Space,359591.34,173328.88,359591.34,173328.88,359591.34,173328.88,Tilia x europea,Lime,European lime,Tilia x europea,0.41,150.05,Original,deciduous,13.0
46302,26656129,St Matthias Park Green Space,359628.72,173310.13,359628.72,173310.13,359628.72,173310.13,Taxus baccata,Yew,Yew,Taxus baccata,0.3,60.05,Original,evergreen,7.0
46303,26656130,St Matthias Park Green Space,359581.23,173310.84,359581.23,173310.84,359581.23,173310.84,Chamaecyparis lawsoniana,Cypress,Lawson's cypress,Chamaecyparis lawsoniana,0.4,60.05,Original,evergreen,16.0
46304,26656131,St Matthias Park Green Space,359583.31,173305.1,359583.31,173305.1,359583.31,173305.1,Taxus baccata,Yew,Yew,Taxus baccata,0.48,150.05,Original,evergreen,10.0
46305,26656132,St Matthias Park Green Space,359584.75,173301.59,359584.75,173301.59,359584.75,173301.59,Taxus baccata,Yew,Yew,Taxus baccata,0.45,150.05,Original,evergreen,12.0
46306,26656133,St Matthias Park Green Space,359587.61,173298.98,359587.61,173298.98,359587.61,173298.98,Taxus baccata,Yew,Yew,Taxus baccata,0.5,150.05,Original,evergreen,12.0
46307,26656134,St Matthias Park Green Space,359588.39,173293.11,359588.39,173293.11,359588.39,173293.11,Ilex aquifolium,Holly,Common holly,Ilex aquifolium,0.2388931297709924,60.05,Original,evergreen,9.0
46308,26656135,St Matthias Park Green Space,359628.73,173264.67,359628.73,173264.67,359628.73,173264.67,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,1.5,528.55,Original,deciduous,22.0
46309,26656136,St Matthias Park Green Space,359620.86,173262.48,359620.86,173262.48,359620.86,173262.48,Tilia x europea,Lime,European lime,Tilia x europea,0.95,528.55,Original,deciduous,23.0
46310,26656137,St Matthias Park Green Space,359617.8,173260.97,359617.8,173260.97,359617.8,173260.97,Ilex aquifolium,Holly,Common holly,Ilex aquifolium,0.2,60.05,Original,evergreen,8.0
46311,26656138,St Matthias Park Green Space,359617.08,173261.92,359617.08,173261.92,359617.08,173261.92,Ilex aquifolium,Holly,Common holly,Ilex aquifolium,0.25,60.05,Original,evergreen,8.0
46312,26656139,St Matthias Park Green Space,359607.38,173258.79,359607.38,173258.79,359607.38,173258.79,Sorbus aria,Whitebeam,Whitebeam,Sorbus aria,0.24,60.05,Original,deciduous,10.0
46313,26656140,St Matthias Park Green Space,359618.5,173281.18,359618.5,173281.18,359618.5,173281.18,Pyrus calleryana Chanticleer,Pear,Chanticleer pear,Pyrus calleryana Chanticleer,0.29,60.05,Original,deciduous,11.0
46314,26656141,St Matthias Park Green Space,359624.1,173280.31,359624.1,173280.31,359624.1,173280.31,Pyrus calleryana Chanticleer,Pear,Chanticleer pear,Pyrus calleryana Chanticleer,0.3,60.05,Original,deciduous,11.0
46315,26656142,St Matthias Park Green Space,359622.31,173286.72,359622.31,173286.72,359622.31,173286.72,Sorbus aucuparia Fastigiata,Rowan,Fastigiate rowan,Sorbus aucuparia Fastigiata,0.2,60.05,Original,deciduous,9.0
46316,26656143,St Matthias Park Green Space,359621.42,173292.39,359621.42,173292.39,359621.42,173292.39,Taxus baccata,Yew,Yew,Taxus baccata,0.28,60.05,Original,evergreen,5.0
46317,26656144,St Matthias Park Green Space,359623.44,173296.86,359623.44,173296.86,359623.44,173296.86,Sorbus hupehensis,Rowan,Hupeh rowan,Sorbus hupehensis,0.28,60.05,Original,deciduous,12.0
46318,26656145,St Matthias Park Green Space,359625.31,173302.14,359625.31,173302.14,359625.31,173302.14,Crataegus x persimilis Prunifo,Hawthorn,Broad-leaved cockspur thorn,Crataegus x persimilis Prunifo,0.15,60.05,Original,deciduous,5.0
46319,26656146,St Matthias Park Green Space,359627.0,173305.16,359627.0,173305.16,359627.0,173305.16,Taxus baccata,Yew,Yew,Taxus baccata,0.17,60.05,Original,evergreen,7.0
46320,26656147,St Matthias Park Green Space,359625.0,173305.57,359625.0,173305.57,359625.0,173305.57,Crataegus monogyna,Hawthorn,Common hawthorn,Crataegus monogyna,0.18,60.05,Original,deciduous,5.0
46321,26656148,St Matthias Park Green Space,359610.95,173277.53,359610.95,173277.53,359610.95,173277.53,Prunus avium,Cherry,Wild cherry,Prunus avium,0.4,150.05,Original,deciduous,12.0
46322,26656149,St Matthias Park Green Space,359613.45,173291.61,359613.45,173291.61,359613.45,173291.61,Pyrus calleryana Chanticleer,Pear,Chanticleer pear,Pyrus calleryana Chanticleer,0.38,60.05,Original,deciduous,13.0
46323,26656150,St Matthias Park Green Space,359599.34,173288.56,359599.34,173288.56,359599.34,173288.56,Prunus cerasifera Pissardii,Plum,Cherry plum,Prunus cerasifera Pissardii,0.5,60.05,Original,deciduous,11.0
46324,26656151,St Matthias Park Green Space,359581.23,173313.58,359581.23,173313.58,359581.23,173313.58,Ilex aquifolium,Holly,Common holly,Ilex aquifolium,0.37,150.05,Original,evergreen,13.0
46415,26656253,St Michaels on the Mount Without,358540.83,173280.64,358540.83,173280.64,358540.83,173280.64,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.77,150.05,Original,deciduous,17.0
46417,26656255,St Michaels on the Mount Without,358518.37,173320.19,358518.37,173320.19,358518.37,173320.19,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,1.1,150.05,Original,deciduous,6.0
46418,26656256,St Michaels on the Mount Without,358523.01,173315.41,358523.01,173315.41,358523.01,173315.41,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.67,10.0,Original,deciduous,2.0
46419,26656257,St Michaels on the Mount Without,358541.33,173294.25,358541.33,173294.25,358541.33,173294.25,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.75,275.05,Original,deciduous,17.0
46420,26656258,St Michaels on the Mount Without,358541.33,173286.0,358541.33,173286.0,358541.33,173286.0,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.67,275.05,Original,deciduous,17.0
46700,26656542,Stoke View Grounds Road Car Park,362697.13,175554.12,362697.13,175554.12,362697.13,175554.12,Sambucus nigra,,,Sambucus nigra,0.2,30.54463220513983,Original,other,5.0
46868,26656712,Wilson Street R/O 28 - 32,359589.23,173782.29,359589.23,173782.29,359589.23,173782.29,Robinia - Species Unknown,Acacia,Unidentified false acacia,Robinia - Species Unknown,0.26,150.05,Original,deciduous,12.0
46869,26656713,Wilson Street R/O 28 - 32,359602.82,173768.53,359602.82,173768.53,359602.82,173768.53,Fraxinus - Species Unknown,Ash,Unidentified ash,Fraxinus - Species Unknown,0.3,150.05,Original,deciduous,10.0
46870,26656714,Wilson Street R/O 28 - 32,359599.38,173771.97,359599.38,173771.97,359599.38,173771.97,Acer saccharinum,Maple,Silver maple,Acer saccharinum,0.36,150.05,Original,deciduous,12.0
47173,26657020,St Pauls Churchyard (Portland Square),359490.3,173738.68,359490.3,173738.68,359490.3,173738.68,Ailanthus altissima,Tree of Heaven,Tree of heaven,Ailanthus altissima,0.325609756097561,73.07251727985278,Imputed,deciduous,14.0
47192,26657039,Winkworth Place Housing,359531.76,174145.14,359531.76,174145.14,359531.76,174145.14,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,0.34,150.05,Original,deciduous,10.0
47193,26657040,Winkworth Place Housing,359569.61,174139.95,359569.61,174139.95,359569.61,174139.95,Carpinus betulus Fastigiata,Hornbeam,Fastigiate hornbeam,Carpinus betulus Fastigiata,0.12,10.0,Original,deciduous,4.0
47194,26657041,Winkworth Place Housing,359568.03,174147.14,359568.03,174147.14,359568.03,174147.14,Carpinus betulus Fastigiata,Hornbeam,Fastigiate hornbeam,Carpinus betulus Fastigiata,0.15,60.05,Original,deciduous,4.0
47195,26657042,Winkworth Place Housing,359581.47,174158.08,359581.47,174158.08,359581.47,174158.08,Carpinus betulus Fastigiata,Hornbeam,Fastigiate hornbeam,Carpinus betulus Fastigiata,0.17,10.0,Original,deciduous,4.0
47196,26657043,Winkworth Place Housing,359591.85,174154.78,359591.85,174154.78,359591.85,174154.78,Robinia - Species Unknown,Acacia,Unidentified false acacia,Robinia - Species Unknown,0.25,60.05,Original,deciduous,5.0
47197,26657044,Winkworth Place Housing,359597.58,174145.88,359597.58,174145.88,359597.58,174145.88,Robinia pseudoacacia,Acacia,Unidentified false acacia,Robinia pseudoacacia,0.23,60.05,Original,deciduous,5.0
47198,26657045,Winkworth Place Housing,359609.61,174140.18,359609.61,174140.18,359609.61,174140.18,Robinia pseudoacacia,Acacia,Unidentified false acacia,Robinia pseudoacacia,0.22,60.05,Original,deciduous,5.0
47199,26657046,Winkworth Place Housing,359589.21,174144.36,359589.21,174144.36,359589.21,174144.36,Carpinus betulus Fastigiata,Hornbeam,Fastigiate hornbeam,Carpinus betulus Fastigiata,0.11,10.0,Original,deciduous,3.0
47200,26657047,Winkworth Place Housing,359592.52,174123.35,359592.52,174123.35,359592.52,174123.35,Robinia pseudoacacia,Acacia,False acacia,Robinia pseudoacacia,0.22,60.05,Original,deciduous,5.0
47201,26657048,Winkworth Place Housing,359576.98,174133.67,359576.98,174133.67,359576.98,174133.67,Carpinus betulus Fastigiata,Hornbeam,Fastigiate hornbeam,Carpinus betulus Fastigiata,0.15,60.05,Original,deciduous,5.0
47202,26657049,Winkworth Place Housing,359610.55,174194.44,359610.55,174194.44,359610.55,174194.44,Acer platanoides,Maple,Norway maple,Acer platanoides,0.48,150.05,Original,deciduous,11.0
47203,26657050,Winkworth Place Housing,359531.48,174141.56,359531.48,174141.56,359531.48,174141.56,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,0.41,150.05,Original,deciduous,12.0
47204,26657051,St Pauls Gardens Amenity Area,359672.32,174025.32,359672.32,174025.32,359672.32,174025.32,Betula - Species Unknown,Birch,Birch species,Betula - Species Unknown,0.42,150.05,Original,deciduous,11.0
47205,26657052,St Pauls Gardens Amenity Area,359685.75,174006.15,359685.75,174006.15,359685.75,174006.15,Betula - Species Unknown,Birch,Birch species,Betula - Species Unknown,0.45,150.05,Original,deciduous,9.0
47206,26657053,St Pauls Gardens Amenity Area,359679.47,174000.53,359679.47,174000.53,359679.47,174000.53,Malus - Species Unknown,Apple,Unidentified apple,Malus - Species Unknown,0.2,60.05,Original,deciduous,5.0
47207,26657054,St Pauls Oval Amenity Area,359636.22,173974.71,359636.22,173974.71,359636.22,173974.71,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.6,275.05,Original,deciduous,13.0
47208,26657055,St Pauls Oval Amenity Area,359601.6,173924.1,359601.6,173924.1,359601.6,173924.1,Fraxinus excelsior Pendula,Weeping Ash,Weeping ash,Fraxinus excelsior Pendula,0.29,60.05,Original,deciduous,6.0
47209,26657056,St Pauls Oval Amenity Area,359608.91,173932.55,359608.91,173932.55,359608.91,173932.55,Sorbus aucuparia,Sorbus,Rowan,Sorbus aucuparia,0.33,60.05,Original,deciduous,6.0
47210,26657057,St Pauls Oval Amenity Area,359613.81,173933.93,359613.81,173933.93,359613.81,173933.93,Sorbus aucuparia,Sorbus,Rowan,Sorbus aucuparia,0.21,60.05,Original,deciduous,5.0
47211,26657058,St Pauls Oval Amenity Area,359627.36,173953.03,359627.36,173953.03,359627.36,173953.03,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.86,528.55,Original,deciduous,16.0
47212,26657059,St Pauls Oval Amenity Area,359639.68,173964.85,359639.68,173964.85,359639.68,173964.85,Platanus x acerifolia,Plane,Unidentified plane,Platanus x acerifolia,0.77,528.55,Original,deciduous,15.0
47213,26657060,St Pauls Oval Amenity Area,359614.0,173958.98,359614.0,173958.98,359614.0,173958.98,Ginkgo biloba,Gingko,Maidenhair tree,Ginkgo biloba,0.04,10.0,Original,deciduous,2.0
47214,26657061,St Pauls Oval Amenity Area,359608.37,173930.44,359608.37,173930.44,359608.37,173930.44,Magnolia Kobus,,Kobushi magnolia,Magnolia Kobus,0.06,2.8045902645908924,Original,other,1.5532240671307207
47693,26657545,Montague Place Green Space,358584.68,173751.32,358584.68,173751.32,358584.68,173751.32,Betula pendula,Silver Birch,Silver birch,Betula pendula,0.34,60.05,Original,deciduous,8.0
47694,26657546,Montague Place Green Space,358566.13,173759.25,358566.13,173759.25,358566.13,173759.25,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,1.0,275.05,Original,deciduous,22.0
47695,26657547,Montague Place Green Space,358572.69,173747.47,358572.69,173747.47,358572.69,173747.47,Acer platanoides,Maple,Norway maple,Acer platanoides,0.56,150.05,Original,deciduous,14.0
47696,26657548,Montague Place Green Space,358561.78,173740.7,358561.78,173740.7,358561.78,173740.7,Acer platanoides,Maple,Norway maple,Acer platanoides,0.63,150.05,Original,deciduous,18.0
47697,26657549,Montague Place Green Space,358558.21,173719.79,358558.21,173719.79,358558.21,173719.79,Betula pendula,Silver Birch,Silver birch,Betula pendula,0.3,60.05,Original,deciduous,10.0
47698,26657550,Montague Place Green Space,358581.61,173744.27,358581.61,173744.27,358581.61,173744.27,Catalpa bignonioides,Handkerchief Tree,Indian bean tree,Catalpa bignonioides,0.15,10.0,Original,deciduous,5.0
47699,26657551,Montague Place Green Space,358562.28,173728.21,358562.28,173728.21,358562.28,173728.21,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.7000000000000001,150.05,Original,deciduous,18.0
48614,26658479,Parson Street O/S,357959.13,170485.78,357959.13,170485.78,357959.13,170485.78,Prunus avium,Cherry,Wild cherry,Prunus avium,0.28,60.05,Original,deciduous,8.0
48621,26658486,Parson Street O/S,357952.17,170508.08,357952.17,170508.08,357952.17,170508.08,Acer platanoides,Maple,Norway maple,Acer platanoides,0.41,60.05,Original,deciduous,11.0
48622,26658487,Parson Street O/S,357954.01,170505.22,357954.01,170505.22,357954.01,170505.22,Prunus - Species Unknown,Cherry,Unidentified cherry,Prunus - Species Unknown,0.3,60.05,Original,deciduous,6.0
48623,26658488,Parson Street O/S,357957.07,170489.87,357957.07,170489.87,357957.07,170489.87,Prunus avium,Cherry,Wild cherry,Prunus avium,0.32,60.05,Original,deciduous,8.0
48624,26658489,Parson Street O/S,357994.33,170429.48,357994.33,170429.48,357994.33,170429.48,Prunus avium,Cherry,Wild cherry,Prunus avium,0.39,60.05,Original,deciduous,9.0
48625,26658490,Parson Street O/S,357996.99,170424.58,357996.99,170424.58,357996.99,170424.58,Prunus avium,Cherry,Wild cherry,Prunus avium,0.3,60.05,Original,deciduous,9.0
48626,26658491,Parson Street O/S,358003.13,170420.48,358003.13,170420.48,358003.13,170420.48,Acer platanoides,Maple,Norway maple,Acer platanoides,0.37,60.05,Original,deciduous,9.0
48627,26658492,Parson Street O/S,358007.84,170416.39,358007.84,170416.39,358007.84,170416.39,Acer platanoides,Maple,Norway maple,Acer platanoides,0.37,60.05,Original,deciduous,9.0
