,Unnamed: 0,OBJECTID,SITE_NAME,X,Y,EXTENT_EASTING_1,EXTENT_NORTHING_1,EXTENT_EASTING_2,EXTENT_NORTHING_2,LATIN_NAME,COMMON_NAME,FULL_COMMON_NAME,TREE_SPECIES,CROWN_WIDTH,CROWN_HEIGHT,DBH,PLANTING_SEASON,CROWN_AREA_MIDPOINT,CROWN_AREA_COMPLETE,Data Source
5251,5251,26614702,Hathway Walk,360105.18,173849.52,360105.18,173849.52,360105.18,173849.52,Crataegus - Species Unknown,Hawthorn,Unidentified hawthorn,Crataegus - Species Unknown,2.0,3.0,0.05,Planting Season 09/10,10.0,10.0,Original
5252,5252,26614703,Hathway Walk,360054.26,173848.83,360054.26,173848.83,360054.26,173848.83,Crataegus crus-gallii,Hawthorn,Cockspur thorn,Crataegus crus-gallii,4.0,4.0,0.17,Not Applicable,10.0,10.0,Original
5253,5253,26614704,Hathway Walk,360055.56,173856.3,360055.56,173856.3,360055.56,173856.3,Crataegus - Species Unknown,Apple,Unidentified hawthorn,Crataegus - Species Unknown,6.0,3.0,0.2,Not Applicable,10.0,10.0,Original
5254,5254,26614705,Smyth Road,357206.71,171222.14,357206.71,171222.14,357206.71,171222.14,Prunus avium,Cherry,Wild cherry,Prunus avium,5.0,3.0,0.32,Not Applicable,10.0,10.0,Original
5255,5255,26614706,Smyth Road,357015.64,171074.58,357015.64,171074.58,357015.64,171074.58,Prunus serrula,Cherry,Tibetan cherry,Prunus serrula,,,0.214763121226196,Planting Season 08/09,,42.83990504852654,Imputed
5256,5256,26614707,Smyth Road,357103.96,171141.92,357103.96,171141.92,357103.96,171141.92,Prunus serrula,Cherry,Tibetan cherry,Prunus serrula,,,0.214763121226196,Planting Season 08/09,,42.83990504852654,Imputed
5257,5257,26614708,Smyth Road,357134.87,171152.24,357134.87,171152.24,357134.87,171152.24,Prunus avium,Cherry,Wild cherry,Prunus avium,5.0,6.0,0.47,Not Applicable,60.05,60.05,Original
5258,5258,26614709,Smyth Road,357232.68,171242.63,357232.68,171242.63,357232.68,171242.63,Prunus serrula,Cherry,Tibetan cherry,Prunus serrula,2.0,3.0,0.05,Not Applicable,10.0,10.0,Original
5259,5259,26614710,Smyth Road,357249.66,171242.44,357249.66,171242.44,357249.66,171242.44,Pyrus calleryana Chanticleer,Pear,Chanticleer pear,Pyrus calleryana Chanticleer,3.0,5.0,0.19,Not Applicable,10.0,10.0,Original
5260,5260,26614711,Smyth Road,357257.28,171261.38,357257.28,171261.38,357257.28,171261.38,Prunus serrula,Cherry,Tibetan cherry,Prunus serrula,2.0,3.0,0.05,Not Applicable,10.0,10.0,Original
5261,5261,26614712,Smyth Road,357134.86,171152.28,357134.86,171152.28,357134.86,171152.28,Liquidambar styraciflua ’Worp',,American sweetgum,Liquidambar styraciflua ’Worp',,,0.06,Planting Season 24/25,,2.8045902645908924,Original
5262,5262,26614713,Barton Vale,360067.53,172765.54,360067.53,172765.54,360067.53,172765.54,Prunus - Species Unknown,Cherry,Unidentified cherry,Prunus - Species Unknown,7.0,5.0,0.15,Not Applicable,60.05,60.05,Original
5263,5263,26614714,Deanery Road,358120.47,172671.64,358120.47,172671.64,358120.47,172671.64,Ginkgo biloba,Gingko,Maidenhair tree,Ginkgo biloba,2.0,3.0,0.1,Planting Season 15/16,,3.519035895097378,Original
5264,5264,26614715,Smyth Road,357258.5,171261.98,357258.5,171261.98,357258.5,171261.98,Prunus serrula,Cherry,Tibetan cherry,Prunus serrula,,,0.214763121226196,Planting Season 08/09,,42.83990504852654,Imputed
5265,5265,26614717,Deanery Road,358227.65,172699.67,358227.65,172699.67,358227.65,172699.67,Ginkgo biloba,Gingko,Maidenhair tree,Ginkgo biloba,2.0,3.0,0.1,Planting Season 15/16,,3.519035895097378,Original
5266,5266,26614718,Deanery Road,358191.14,172688.86,358191.14,172688.86,358191.14,172688.86,Ginkgo biloba,Gingko,Maidenhair tree,Ginkgo biloba,2.0,3.0,0.1,Planting Season 15/16,,3.519035895097378,Original
5267,5267,26614719,Deanery Road,358169.28,172683.03,358169.28,172683.03,358169.28,172683.03,Ginkgo biloba,Gingko,Maidenhair tree,Ginkgo biloba,2.0,3.0,0.1,Planting Season 15/16,,3.519035895097378,Original
5268,5268,26614720,Derby Road,359447.9,175143.71,359447.9,175143.71,359447.9,175143.71,Tilia x europea,Lime,European lime,Tilia x europea,7.0,9.0,0.45,Not Applicable,60.05,60.05,Original
5269,5269,26614721,Derby Road,359450.64,175154.7,359450.64,175154.7,359450.64,175154.7,Tilia x europea,Lime,European lime,Tilia x europea,9.0,9.0,0.5700000000000001,Not Applicable,60.05,60.05,Original
5270,5270,26614722,Derby Road,359444.79,175161.63,359444.79,175161.63,359444.79,175161.63,Tilia x europea,Lime,European lime,Tilia x europea,8.0,9.0,0.56,Not Applicable,60.05,60.05,Original
5271,5271,26614723,Derby Road,359438.69,175169.28,359438.69,175169.28,359438.69,175169.28,Tilia x europea,Lime,European lime,Tilia x europea,8.0,7.0,0.41,Not Applicable,60.05,60.05,Original
5272,5272,26614724,Derby Road,359433.79,175161.87,359433.79,175161.87,359433.79,175161.87,Tilia x europea,Lime,European lime,Tilia x europea,8.0,9.0,0.55,Not Applicable,60.05,60.05,Original
5273,5273,26614725,Derby Road,359426.6,175171.72,359426.6,175171.72,359426.6,175171.72,Tilia cordata Greenspire,Lime,Small-leaved lime cultivar,Tilia cordata Greenspire,,,0.06,Planting Season 19/20,,3.1194515299658687,Original
5274,5274,26614726,Derby Road,359420.77,175182.17,359420.77,175182.17,359420.77,175182.17,Tilia x europea,Lime,European lime,Tilia x europea,10.0,9.0,0.6,Not Applicable,60.05,60.05,Original
5275,5275,26614727,Derby Road,359416.11,175194.49,359416.11,175194.49,359416.11,175194.49,Tilia x europea,Lime,European lime,Tilia x europea,10.0,9.0,0.63,Not Applicable,60.05,60.05,Original
5276,5276,26614728,Derby Road,359412.76,175206.32,359412.76,175206.32,359412.76,175206.32,Tilia x europea,Lime,European lime,Tilia x europea,9.0,9.0,0.53,Not Applicable,60.05,60.05,Original
5277,5277,26614729,Derby Road,359419.81,175213.48,359419.81,175213.48,359419.81,175213.48,Tilia x europea,Lime,European lime,Tilia x europea,7.0,9.0,0.44,Not Applicable,60.05,60.05,Original
5278,5278,26614730,Derby Road,359416.59,175225.67,359416.59,175225.67,359416.59,175225.67,Tilia x europea,Lime,European lime,Tilia x europea,7.0,7.0,0.46,Not Applicable,60.05,60.05,Original
5279,5279,26614731,Derby Road,359406.07,175230.33,359406.07,175230.33,359406.07,175230.33,Tilia x europea,Lime,European lime,Tilia x europea,9.0,9.0,0.5,Not Applicable,60.05,60.05,Original
5280,5280,26614732,Derby Road,359408.76,175250.38,359408.76,175250.38,359408.76,175250.38,Tilia x europea,Lime,European lime,Tilia x europea,9.0,9.0,0.49,Not Applicable,60.05,60.05,Original
5281,5281,26614733,Derby Road,359403.97,175260.32,359403.97,175260.32,359403.97,175260.32,Tilia x europea,Lime,European lime,Tilia x europea,9.0,8.0,0.43,Not Applicable,60.05,60.05,Original
5282,5282,26614734,Derby Road,359398.54,175251.71,359398.54,175251.71,359398.54,175251.71,Tilia x europea,Lime,European lime,Tilia x europea,8.0,8.0,0.46,Not Applicable,60.05,60.05,Original
5283,5283,26614735,Derby Road,359399.5,175270.6,359399.5,175270.6,359399.5,175270.6,Tilia x europea,Lime,European lime,Tilia x europea,8.0,8.0,0.42,Not Applicable,60.05,60.05,Original
5284,5284,26614736,Derby Road,359394.12,175282.19,359394.12,175282.19,359394.12,175282.19,Tilia x europea,Lime,European lime,Tilia x europea,8.0,8.0,0.5,Not Applicable,60.05,60.05,Original
5285,5285,26614737,Derby Road,359379.67,175293.18,359379.67,175293.18,359379.67,175293.18,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,1.0,1.0,0.08,Planting Season 09/10,10.0,10.0,Original
5286,5286,26614738,Derby Road,359381.1,175304.53,359381.1,175304.53,359381.1,175304.53,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,11.0,10.0,0.5,Not Applicable,150.05,150.05,Original
5287,5287,26614739,Derby Road,359413.24,175238.34,359413.24,175238.34,359413.24,175238.34,Tilia x europea,Lime,European lime,Tilia x europea,9.0,9.0,0.5,Not Applicable,60.05,60.05,Original
5288,5288,26614740,Hayes Close,360300.3,173392.87,360300.3,173392.87,360300.3,173392.87,Tilia x europea,Lime,European lime,Tilia x europea,13.0,13.0,0.45,Not Applicable,150.05,150.05,Original
5289,5289,26614741,Brockhurst Gardens,363363.04,173826.7,363363.04,173826.7,363363.04,173826.7,TETRADIUM danielli,,TETRADIUM danielli,TETRADIUM danielli,,,0.06,Planting Season 25/26,,2.8045902645908924,Original
5290,5290,26614742,Brockhurst Gardens,363368.78,173828.68,363368.78,173828.68,363368.78,173828.68,Sorbus aucuparia,Rowan,Rowan,Sorbus aucuparia,,,0.13682393555811279,Not Applicable,,27.504157630096167,Imputed
5291,5291,26614743,Colston Street,358614.51,173312.57,358614.51,173312.57,358614.51,173312.57,Alnus cordata,Alder,Italian alder,Alnus cordata,11.0,11.0,0.35,Not Applicable,150.05,150.05,Original
5292,5292,26614744,Braggs Lane,359990.25,173355.45,359990.25,173355.45,359990.25,173355.45,Robinia pseudoacacia Frisia,Acacia,False acacia cultivar,Robinia pseudoacacia Frisia,13.0,14.0,0.61,Not Applicable,150.05,150.05,Original
5293,5293,26614745,Braggs Lane,359990.86,173355.67,359990.86,173355.67,359990.86,173355.67,Carpinus betulus Frans Fontane,Hornbeam,Hornbeam 'Frans Fontaine',Carpinus betulus Frans Fontane,,,0.06,Planting Season 14/15,,3.581549018757343,Original
5294,5294,26614746,Hayes Close,360263.45,173382.58,360263.45,173382.58,360263.45,173382.58,Prunus avium,Cherry,Wild cherry,Prunus avium,13.0,9.0,0.5,Not Applicable,150.05,150.05,Original
5295,5295,26614747,Hayes Close,360261.64,173387.24,360261.64,173387.24,360261.64,173387.24,Prunus avium,Cherry,Wild cherry,Prunus avium,12.0,11.0,0.5,Not Applicable,150.05,150.05,Original
5296,5296,26614748,Hayes Close,360275.72,173389.42,360275.72,173389.42,360275.72,173389.42,Prunus avium,Cherry,Wild cherry,Prunus avium,10.0,10.0,0.4,Not Applicable,60.05,60.05,Original
5297,5297,26614749,Hayes Close,360277.84,173392.66,360277.84,173392.66,360277.84,173392.66,Prunus avium,Cherry,Wild cherry,Prunus avium,8.0,9.0,0.25,Not Applicable,60.05,60.05,Original
5298,5298,26614750,Hayes Close,360290.8,173390.9,360290.8,173390.9,360290.8,173390.9,Acer platanoides,Maple,Norway maple,Acer platanoides,14.0,12.0,0.49,Not Applicable,150.05,150.05,Original
5299,5299,26614751,Hayes Close,360296.01,173392.66,360296.01,173392.66,360296.01,173392.66,Acer platanoides,Maple,Norway maple,Acer platanoides,14.0,13.0,0.5,Not Applicable,150.05,150.05,Original
5300,5300,26614752,Hayes Close,360305.51,173393.37,360305.51,173393.37,360305.51,173393.37,Tilia x europea,Lime,European lime,Tilia x europea,10.0,14.0,0.4,Not Applicable,150.05,150.05,Original
5301,5301,26614753,Hayes Close,360285.73,173392.31,360285.73,173392.31,360285.73,173392.31,Acer platanoides,Maple,Norway maple,Acer platanoides,15.0,13.0,0.6,Not Applicable,150.05,150.05,Original
5302,5302,26614754,St Werburghs Park,360334.94,174884.69,360334.94,174884.69,360334.94,174884.69,Davidia involucrata,Handkerchief Tree,Handkerchief tree,Davidia involucrata,,,0.0985,Planting Season 08/09,,9.082521558502958,Imputed
5303,5303,26614755,St Werburghs Park,360322.83,174883.61,360322.83,174883.61,360322.83,174883.61,Pyrus calleryana Chanticleer,Pear,Chanticleer pear,Pyrus calleryana Chanticleer,1.0,3.0,0.06,Not Applicable,10.0,10.0,Original
5304,5304,26614756,St Werburghs Park,360313.41,174872.68,360313.41,174872.68,360313.41,174872.68,Pyrus calleryana Chanticleer,Pear,Chanticleer pear,Pyrus calleryana Chanticleer,1.0,3.0,0.06,Not Applicable,10.0,10.0,Original
5305,5305,26614757,St Werburghs Park,360280.58,174933.32,360280.58,174933.32,360280.58,174933.32,Betula pendula,Silver Birch,Silver birch,Betula pendula,1.0,3.0,0.06,Not Applicable,10.0,10.0,Original
5306,5306,26614758,St Werburghs Park,360272.1,174940.49,360272.1,174940.49,360272.1,174940.49,Betula pendula,Silver Birch,Silver birch,Betula pendula,1.0,3.0,0.06,Not Applicable,10.0,10.0,Original
5307,5307,26614759,St Werburghs Park,360257.24,174950.56,360257.24,174950.56,360257.24,174950.56,Betula pendula,Silver Birch,Silver birch,Betula pendula,1.0,3.0,0.06,Not Applicable,10.0,10.0,Original
5308,5308,26614760,Ketch Road,359778.45,171184.89,359778.45,171184.89,359778.45,171184.89,Betula pendula Edinburgh,Birch,Betula pendula Edinburgh,Betula pendula Edinburgh,,,0.06,Planting Season 23/24,,3.584910945524932,Original
5309,5309,26614761,Ketch Road,359789.93,171221.54,359789.93,171221.54,359789.93,171221.54,Ginkgo biloba,,Maidenhair tree,Ginkgo biloba,,,0.06,Planting Season 25/26,,2.8045902645908924,Original
5310,5310,26614762,Francombe Grove,359144.76,176956.95,359144.76,176956.95,359144.76,176956.95,Acer platanoides,Maple,Norway maple,Acer platanoides,12.0,11.0,0.48,Not Applicable,150.05,150.05,Original
5311,5311,26614763,Ketch Road,359789.91,171221.62,359789.91,171221.62,359789.91,171221.62,Sorbus commixta,Rowan,Japanese rowan,Sorbus commixta,3.0,3.0,0.1,Not Applicable,10.0,10.0,Original
5312,5312,26614764,Ketch Road,359778.04,171209.64,359778.04,171209.64,359778.04,171209.64,Sorbus commixta,Rowan,Japanese rowan,Sorbus commixta,4.0,4.0,0.1,Not Applicable,10.0,10.0,Original
5313,5313,26614765,Ketch Road,359778.14,171184.64,359778.14,171184.64,359778.14,171184.64,Sorbus commixta,Rowan,Japanese rowan,Sorbus commixta,4.0,3.0,0.05,Not Applicable,10.0,10.0,Original
5314,5314,26614766,Ketch Road,359755.35,171137.26,359755.35,171137.26,359755.35,171137.26,Sorbus commixta,Rowan,Japanese rowan,Sorbus commixta,4.0,3.0,0.12,Not Applicable,10.0,10.0,Original
5315,5315,26614767,Francombe Grove,359162.67,176967.52,359162.67,176967.52,359162.67,176967.52,Fagus sylvatica,Beech,Common beech,Fagus sylvatica,2.0,4.0,0.05,Not Applicable,10.0,10.0,Original
5316,5316,26614768,Francombe Grove,359139.88,176939.74,359139.88,176939.74,359139.88,176939.74,Acer platanoides,Maple,Norway maple,Acer platanoides,12.0,13.0,0.49,Not Applicable,150.05,150.05,Original
5317,5317,26614769,Francombe Grove,359128.07,176928.61,359128.07,176928.61,359128.07,176928.61,Acer platanoides,Maple,Norway maple,Acer platanoides,13.0,10.0,0.49,Not Applicable,150.05,150.05,Original
5318,5318,26614770,Francombe Grove,359112.61,176922.19,359112.61,176922.19,359112.61,176922.19,Acer platanoides,Maple,Norway maple,Acer platanoides,10.0,12.0,0.44,Not Applicable,150.05,150.05,Original
5319,5319,26614771,Francombe Grove,359097.11,176922.89,359097.11,176922.89,359097.11,176922.89,Fagus sylvatica,Beech,Common beech,Fagus sylvatica,2.0,3.0,0.05,Planting Season 08/09,10.0,10.0,Original
5320,5320,26614772,Francombe Grove,359082.55,176927.92,359082.55,176927.92,359082.55,176927.92,Acer platanoides,Maple,Norway maple,Acer platanoides,12.0,10.0,0.46,Not Applicable,150.05,150.05,Original
5321,5321,26614773,Francombe Grove,359094.19,176935.04,359094.19,176935.04,359094.19,176935.04,Acer platanoides,Maple,Norway maple,Acer platanoides,9.0,9.0,0.43,Not Applicable,60.05,60.05,Original
5322,5322,26614774,Francombe Grove,359107.4,176941.19,359107.4,176941.19,359107.4,176941.19,Fagus sylvatica,Beech,Common beech,Fagus sylvatica,2.0,4.0,0.05,Planting Season 08/09,10.0,10.0,Original
5323,5323,26614775,Francombe Grove,359118.48,176945.21,359118.48,176945.21,359118.48,176945.21,Fagus sylvatica,Beech,Common beech,Fagus sylvatica,2.0,3.0,0.05,Not Applicable,10.0,10.0,Original
5324,5324,26614776,Francombe Grove,359131.9,176951.56,359131.9,176951.56,359131.9,176951.56,Acer platanoides,Maple,Norway maple,Acer platanoides,12.0,12.0,0.51,Not Applicable,150.05,150.05,Original
5325,5325,26614777,Lampton Avenue,359011.98,167468.9,359011.98,167468.9,359011.98,167468.9,Quercus rubra,Oak,Red oak,Quercus rubra,,,0.06,Planting Season 19/20,,1.954408476669983,Original
5326,5326,26614778,Gilda Crescent,360783.84,168820.15,360783.84,168820.15,360783.84,168820.15,Sorbus intermedia,Whitebeam,Swedish whitebeam,Sorbus intermedia,8.0,6.0,0.42,Not Applicable,60.05,60.05,Original
5327,5327,26614779,Gilda Crescent,360778.81,168807.9,360778.81,168807.9,360778.81,168807.9,Sorbus intermedia,Whitebeam,Swedish whitebeam,Sorbus intermedia,7.0,6.0,0.39,Not Applicable,60.05,60.05,Original
5328,5328,26614780,Lampton Avenue,358970.45,167495.26,358970.45,167495.26,358970.45,167495.26,Fraxinus - Species Unknown,Ash,Unidentified ash,Fraxinus - Species Unknown,8.0,7.0,0.5700000000000001,Not Applicable,60.05,60.05,Original
5329,5329,26614781,Lampton Avenue,359006.56,167480.8,359006.56,167480.8,359006.56,167480.8,Ulmus 'New Horizon',Elm,Elm ' New Horizon',Ulmus 'New Horizon',,,0.17181818181818181,Planting Season 12/13,,39.01684641980228,Imputed
5330,5330,26614782,Lampton Avenue,359009.0,167475.31,359009.0,167475.31,359009.0,167475.31,Ulmus 'New Horizon',Elm,Elm ' New Horizon',Ulmus 'New Horizon',,,0.17181818181818181,Planting Season 12/13,,39.01684641980228,Imputed
5331,5331,26614783,Lampton Avenue,359009.04,167475.49,359009.04,167475.49,359009.04,167475.49,Ginkgo biloba,Gingko,Maidenhair tree,Ginkgo biloba,,,0.06,Planting Season 25/26,,1.270951453170266,Original
5332,5332,26614784,Lampton Avenue,359013.45,167463.88,359013.45,167463.88,359013.45,167463.88,Ulmus 'New Horizon',Elm,Elm ' New Horizon',Ulmus 'New Horizon',,,0.06,Planting Season 19/20,,3.59389657952302,Original
5333,5333,26614785,Lampton Avenue,358986.38,167481.02,358986.38,167481.02,358986.38,167481.02,Crataegus x lavalleei,,Lavallée's hawthorn,Crataegus x lavalleei,,,0.06,Planting Season 25/26,,2.8045902645908924,Original
5334,5334,26614786,Lampton Avenue,358981.26,167485.45,358981.26,167485.45,358981.26,167485.45,Sorbus aucuparia,,Rowan,Sorbus aucuparia,,,0.06,Planting Season 25/26,,2.8045902645908924,Original
5335,5335,26614787,Lampton Avenue,358971.34,167484.86,358971.34,167484.86,358971.34,167484.86,Crataegus x lavalleei,,Lavallée's hawthorn,Crataegus x lavalleei,,,0.06,Planting Season 25/26,,2.8045902645908924,Original
5336,5336,26614788,Lampton Avenue,359302.78,167301.11,359302.78,167301.11,359302.78,167301.11,Acer campestre,Field Maple,Field maple,Acer campestre,5.0,7.0,0.24,Not Applicable,60.05,60.05,Original
5337,5337,26614789,Lampton Avenue,359313.47,167300.79,359313.47,167300.79,359313.47,167300.79,Populus - Species Unknown,Poplar,Unidentified poplar,Populus - Species Unknown,8.0,10.0,0.51,Not Applicable,60.05,60.05,Original
5338,5338,26614790,Lampton Avenue,359313.95,167304.3,359313.95,167304.3,359313.95,167304.3,Acer platanoides,Maple,Norway maple,Acer platanoides,4.0,8.0,0.15,Not Applicable,60.05,60.05,Original
5339,5339,26614791,Lampton Avenue,359314.59,167307.65,359314.59,167307.65,359314.59,167307.65,Populus - Species Unknown,Poplar,Unidentified poplar,Populus - Species Unknown,4.0,10.0,0.35,Not Applicable,60.05,60.05,Original
5340,5340,26614792,Lampton Avenue,359320.81,167303.82,359320.81,167303.82,359320.81,167303.82,Populus - Species Unknown,Poplar,Unidentified poplar,Populus - Species Unknown,8.0,11.0,0.48,Not Applicable,60.05,60.05,Original
5341,5341,26614793,Lampton Avenue,359340.75,167329.67,359340.75,167329.67,359340.75,167329.67,Acer campestre,Field Maple,Field maple,Acer campestre,6.0,7.0,0.28,Not Applicable,60.05,60.05,Original
5342,5342,26614794,Lampton Avenue,359335.0,167344.18,359335.0,167344.18,359335.0,167344.18,Prunus avium,Cherry,Wild cherry,Prunus avium,5.0,5.0,0.15,Not Applicable,60.05,60.05,Original
5343,5343,26614795,Lampton Avenue,359330.84,167342.5,359330.84,167342.5,359330.84,167342.5,Acer platanoides,Maple,Norway maple,Acer platanoides,3.0,3.0,0.12,Not Applicable,10.0,10.0,Original
5344,5344,26614796,Lampton Avenue,359325.09,167337.45,359325.09,167337.45,359325.09,167337.45,Salix x sepulcralis chrysocoma,Willow,Golden weeping willow,Salix x sepulcralis chrysocoma,5.0,7.0,0.2,Not Applicable,60.05,60.05,Original
5345,5345,26614797,Lampton Avenue,359323.94,167342.85,359323.94,167342.85,359323.94,167342.85,Acer campestre,Field Maple,Field maple,Acer campestre,5.0,7.0,0.26,Not Applicable,60.05,60.05,Original
5346,5346,26614798,Lampton Avenue,359320.75,167353.29,359320.75,167353.29,359320.75,167353.29,Aesculus hippocastanum,Horse Chestnut,Horse chestnut,Aesculus hippocastanum,6.0,8.0,0.35,Not Applicable,60.05,60.05,Original
