OBJECTID,SITE_NAME,X,Y,EXTENT_EASTING_1,EXTENT_NORTHING_1,EXTENT_EASTING_2,EXTENT_NORTHING_2,LATIN_NAME,COMMON_NAME,FULL_COMMON_NAME,TREE_SPECIES,CROWN_WIDTH,CROWN_HEIGHT,MIN_CROWN_AREA,MAX_CROWN_AREA,DBH,PLANTING_SEASON
26635914,Bishport Avenue Flats (Multi Storey),358937.95,167489.21,358937.95,167489.21,358937.95,167489.21,Betula pendula,Silver Birch,Silver birch,Betula pendula,5.0,7.0,20.1,100.0,1.49,Not Applicable
26635915,Bishport Avenue Flats (Multi Storey),358937.58,167491.57,358937.58,167491.57,358937.58,167491.57,Betula pendula,Silver Birch,Silver birch,Betula pendula,5.0,7.0,20.1,100.0,0.2,Not Applicable
26635916,Bishport Avenue Flats (Multi Storey),358937.18,167494.03,358937.18,167494.03,358937.18,167494.03,Betula pendula,Silver Birch,Silver birch,Betula pendula,6.0,8.0,20.1,100.0,0.2,Not Applicable
26635917,Bishport Avenue Flats (Multi Storey),358939.37,167491.85,358939.37,167491.85,358939.37,167491.85,Betula pendula,Silver Birch,Silver birch,Betula pendula,5.0,7.0,20.1,100.0,0.15,Not Applicable
26635918,Bishport Avenue Flats (Multi Storey),358941.34,167492.95,358941.34,167492.95,358941.34,167492.95,Aesculus hippocastanum,Horse Chestnut,Horse chestnut,Aesculus hippocastanum,5.0,4.0,0.0,20.0,0.2,Not Applicable
26635919,Bishport Avenue Flats (Multi Storey),358930.13,167501.83,358930.13,167501.83,358930.13,167501.83,Quercus robur,Oak,English oak,Quercus robur,5.0,6.0,20.1,100.0,0.2,Not Applicable
26635920,Bishport Avenue Flats (Multi Storey),358912.32,167515.65,358912.32,167515.65,358912.32,167515.65,Quercus robur,Oak,English oak,Quercus robur,4.0,5.0,0.0,20.0,0.13,Not Applicable
26635921,Bishport Avenue Flats (Multi Storey),358911.67,167520.77,358911.67,167520.77,358911.67,167520.77,Quercus robur,Oak,English oak,Quercus robur,4.0,4.0,0.0,20.0,0.12,Not Applicable
26635922,Bishport Avenue Flats (Multi Storey),358903.42,167521.66,358903.42,167521.66,358903.42,167521.66,Betula pendula,Silver Birch,Silver birch,Betula pendula,5.0,8.0,20.1,100.0,0.2,Not Applicable
26635923,Bishport Avenue Flats (Multi Storey),358938.76,167551.02,358938.76,167551.02,358938.76,167551.02,Betula pendula,Silver Birch,Silver birch,Betula pendula,4.0,3.0,0.0,20.0,0.09,Not Applicable
26635924,Bishport Avenue Flats (Multi Storey),358934.34,167550.79,358934.34,167550.79,358934.34,167550.79,Betula pendula,Silver Birch,Silver birch,Betula pendula,,,,,0.08,Not Applicable
26635925,Bishport Avenue Flats (Multi Storey),358935.54,167554.52,358935.54,167554.52,358935.54,167554.52,Betula pendula,Silver Birch,Silver birch,Betula pendula,3.0,4.0,0.0,20.0,0.08,Not Applicable
26635926,Bishport Avenue Flats (Multi Storey),358899.91,167522.42,358899.91,167522.42,358899.91,167522.42,Betula pendula,Silver Birch,Silver birch,Betula pendula,4.0,7.0,20.1,100.0,0.15,Not Applicable
26635927,Bishport Avenue Flats (Multi Storey),358896.3,167521.8,358896.3,167521.8,358896.3,167521.8,Quercus robur,Oak,English oak,Quercus robur,5.0,4.0,0.0,20.0,0.13,Not Applicable
26635928,Bishport Avenue Flats (Multi Storey),358769.36,167687.98,358769.36,167687.98,358769.36,167687.98,Alnus cordata,Alder,Italian alder,Alnus cordata,5.0,10.0,20.1,100.0,0.2,Not Applicable
26635929,Bishport Avenue Flats (Multi Storey),358767.93,167686.01,358767.93,167686.01,358767.93,167686.01,Alnus cordata,Alder,Italian alder,Alnus cordata,8.0,11.0,20.1,100.0,0.24,Not Applicable
26635930,Bishport Gardens Amenity Land,358955.05,167412.13,358955.05,167412.13,358955.05,167412.13,Ilex aquifolium,,Common holly,Ilex aquifolium,,,,,0.06,Planting Season 24/25
26635931,Bishport Gardens Amenity Land,358903.65,167366.7,358903.65,167366.7,358903.65,167366.7,Cercis siliquastrum,,Judas tree,Cercis siliquastrum,,,,,0.06,Planting Season 24/25
26635932,Bishport Gardens Amenity Land,358917.44,167353.82,358917.44,167353.82,358917.44,167353.82,Arbutus unedo,,Strawberry tree,Arbutus unedo,,,,,0.06,Planting Season 23/24
26635933,Bishport Gardens Amenity Land,358942.47,167423.46,358942.47,167423.46,358942.47,167423.46,Ginkgo biloba,,Maidenhair tree,Ginkgo biloba,,,,,0.06,Planting Season 23/24
26635934,Bishport Gardens Amenity Land,358960.18,167405.73,358960.18,167405.73,358960.18,167405.73,Cercis siliquastrum,,Judas tree,Cercis siliquastrum,,,,,0.06,Planting Season 24/25
26635935,Bishport Gardens Amenity Land,358896.7,167372.29,358896.7,167372.29,358896.7,167372.29,Ginkgo biloba,,Maidenhair tree,Ginkgo biloba,,,,,0.06,Planting Season 23/24
26635936,Bishport Gardens Amenity Land,358910.78,167359.82,358910.78,167359.82,358910.78,167359.82,Ilex - Unknown Species,,Unidentified holly,Ilex - Unknown Species,,,,,0.06,Planting Season 23/24
26635937,Bishport Gardens Amenity Land,358922.83,167348.55,358922.83,167348.55,358922.83,167348.55,Cercis siliquastrum,,Judas tree,Cercis siliquastrum,,,,,0.06,Planting Season 23/24
26635938,Bishport Gardens Amenity Land,358933.52,167450.03,358933.52,167450.03,358933.52,167450.03,Tilia cordata Greenspire,,Small-leaved lime cultivar,Tilia cordata Greenspire,,,,,0.06,Planting Season 25/26
26635939,Bishport Gardens Amenity Land,358915.9,167419.99,358915.9,167419.99,358915.9,167419.99,Tilia cordata Greenspire,,Small-leaved lime cultivar,Tilia cordata Greenspire,,,,,0.06,Planting Season 25/26
26635940,Bishopthorpe Road Flats,358970.59,177049.06,358970.59,177049.06,358970.59,177049.06,Prunus domestica,Plum,Plum,Prunus domestica,1.0,2.0,0.0,20.0,0.05,Not Applicable
26635941,Bishport Gardens Amenity Land,358948.57,167418.93,358948.57,167418.93,358948.57,167418.93,Cercis siliquastrum,,Judas tree,Cercis siliquastrum,,,,,0.06,Planting Season 24/25
26635942,Bishport Gardens Amenity Land,358928.09,167342.94,358928.09,167342.94,358928.09,167342.94,Ginkgo biloba,,Maidenhair tree,Ginkgo biloba,,,,,0.06,Planting Season 23/24
26635943,Bishport Gardens Amenity Land,358966.02,167400.42,358966.02,167400.42,358966.02,167400.42,Ginkgo biloba,,Maidenhair tree,Ginkgo biloba,,,,,0.06,Planting Season 23/24
26635944,Bishopsworth Library,357185.47,169046.22,357185.47,169046.22,357185.47,169046.22,Betula pendula,Silver Birch,Silver birch,Betula pendula,2.0,4.0,0.0,20.0,0.08,Planting Season 10/11
26635945,Bishopsworth Library,357183.75,169038.92,357183.75,169038.92,357183.75,169038.92,Sorbus aucuparia,Rowan,Rowan,Sorbus aucuparia,2.0,3.0,0.0,20.0,0.08,Planting Season 11/12
26635946,Bishopsworth Library,357189.52,169051.12,357189.52,169051.12,357189.52,169051.12,Quercus robur,Oak,English oak,Quercus robur,1.0,3.0,0.0,20.0,0.08,Planting Season 10/11
26635947,Bishopsworth Library,357191.73,169056.64,357191.73,169056.64,357191.73,169056.64,Betula pendula,Silver Birch,Silver birch,Betula pendula,2.0,4.0,0.0,20.0,0.08,Planting Season 10/11
26635948,Bishopsworth Pool,357149.51,168700.5,357149.51,168700.5,357149.51,168700.5,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,9.0,12.0,100.1,200.0,0.41000000000000003,Not Applicable
26635949,Bishopsworth Pool,357169.49,168697.99,357169.49,168697.99,357169.49,168697.99,Alnus cordata,Alder,Italian alder,Alnus cordata,12.0,,,,0.64,Not Applicable
26635950,Bishopsworth Pool,357217.38,168702.34,357217.38,168702.34,357217.38,168702.34,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,12.0,14.0,100.1,200.0,0.44,Not Applicable
26635951,Bishopsworth Pool,357183.4,168743.56,357183.4,168743.56,357183.4,168743.56,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,13.0,14.0,100.1,200.0,0.47000000000000003,Not Applicable
26635952,Bishopthorpe Road Flats,358973.37,177044.38,358973.37,177044.38,358973.37,177044.38,Pyrus - Species Unknown,Pear,Unidentified pear,Pyrus - Species Unknown,1.0,2.0,0.0,20.0,0.05,Not Applicable
26635953,Bishopthorpe Road Flats,358971.03,177045.61,358971.03,177045.61,358971.03,177045.61,Prunus - Species Unknown,Cherry,Unidentified cherry,Prunus - Species Unknown,1.0,2.0,0.0,20.0,0.05,Not Applicable
26635954,Bishopthorpe Road Flats,358972.7,177051.17,358972.7,177051.17,358972.7,177051.17,Prunus domestica,Plum,Plum,Prunus domestica,1.0,2.0,0.0,20.0,0.05,Not Applicable
26635955,Bishopthorpe Road Flats,359007.09,177040.92,359007.09,177040.92,359007.09,177040.92,Prunus domestica,Plum,Plum,Prunus domestica,5.0,5.0,20.1,100.0,0.16,Not Applicable
26635956,Bishopthorpe Road Flats,359092.59,177112.35,359092.59,177112.35,359092.59,177112.35,Prunus avium,Cherry,Wild cherry,Prunus avium,10.0,9.0,20.1,100.0,0.41000000000000003,Not Applicable
26635957,Bishopthorpe Road Flats,359062.98,177108.69,359062.98,177108.69,359062.98,177108.69,Prunus avium,Cherry,Wild cherry,Prunus avium,12.0,10.0,100.1,200.0,0.49,Not Applicable
26635958,Bishopthorpe Road Flats,359011.21,177041.23,359011.21,177041.23,359011.21,177041.23,Prunus domestica,Plum,Plum,Prunus domestica,5.0,3.0,0.0,20.0,0.12,Not Applicable
26635959,Bishopthorpe Road Flats,358966.99,177020.06,358966.99,177020.06,358966.99,177020.06,Chamaecyparis lawsoniana cv,Cypress,Lawson's cypress cultivar,Chamaecyparis lawsoniana cv,9.0,12.0,100.1,200.0,0.5,Not Applicable
26635960,Bishopthorpe Road Flats,358968.57,177034.42,358968.57,177034.42,358968.57,177034.42,Chamaecyparis lawsoniana cv,Cypress,Lawson's cypress cultivar,Chamaecyparis lawsoniana cv,6.0,11.0,20.1,100.0,0.3,Not Applicable
26635961,Bishopthorpe Road Flats,358970.59,177035.87,358970.59,177035.87,358970.59,177035.87,Chamaecyparis lawsoniana cv,Cypress,Lawson's cypress cultivar,Chamaecyparis lawsoniana cv,7.0,11.0,20.1,100.0,0.3,Not Applicable
26635962,Bishopthorpe Road Flats,358971.8,177033.65,358971.8,177033.65,358971.8,177033.65,Chamaecyparis lawsoniana Lutea,Cypress,Lawson's cypress cultivar,Chamaecyparis lawsoniana Lutea,4.0,4.0,0.0,20.0,0.15,Not Applicable
26635963,Bishopthorpe Road Flats,358972.06,177028.5,358972.06,177028.5,358972.06,177028.5,Chamaecyparis lawsoniana Lutea,Cypress,Lawson's cypress cultivar,Chamaecyparis lawsoniana Lutea,4.0,6.0,20.1,100.0,0.15,Not Applicable
26635964,Bishopthorpe Road Flats,358972.58,177025.4,358972.58,177025.4,358972.58,177025.4,Chamaecyparis lawsoniana cv,Cypress,Lawson's cypress cultivar,Chamaecyparis lawsoniana cv,7.0,10.0,20.1,100.0,0.3,Not Applicable
26635965,Bishopthorpe Road Flats,358972.83,177021.79,358972.83,177021.79,358972.83,177021.79,Chamaecyparis lawsoniana cv,Cypress,Lawson's cypress cultivar,Chamaecyparis lawsoniana cv,6.0,11.0,20.1,100.0,0.3,Not Applicable
26635966,Bishopthorpe Road Flats,358969.01,177074.73,358969.01,177074.73,358969.01,177074.73,Prunus shimidsu sakura,Cherry,Cherry,Prunus shimidsu sakura,2.0,4.0,0.0,20.0,0.06,Planting Season 09/10
26635967,Bishopthorpe Road Flats,358981.2,177078.02,358981.2,177078.02,358981.2,177078.02,Prunus shimidsu sakura,Cherry,Cherry,Prunus shimidsu sakura,2.0,4.0,0.0,20.0,0.05,Planting Season 09/10
26635968,Bishopthorpe Road Flats,358987.5,177080.2,358987.5,177080.2,358987.5,177080.2,Prunus shimidsu sakura,Cherry,Cherry,Prunus shimidsu sakura,2.0,4.0,0.0,20.0,0.06,Planting Season 09/10
26635969,Bishopthorpe Road Flats,359000.64,177085.13,359000.64,177085.13,359000.64,177085.13,Prunus shimidsu sakura,Cherry,Cherry,Prunus shimidsu sakura,,,,,,Planting Season 09/10
26635970,Bishopthorpe Road Flats,359018.99,177092.8,359018.99,177092.8,359018.99,177092.8,Prunus shimidsu sakura,Cherry,Cherry,Prunus shimidsu sakura,2.0,4.0,0.0,20.0,0.06,Planting Season 09/10
26635971,Bishopthorpe Road Flats,359036.66,177099.79,359036.66,177099.79,359036.66,177099.79,Prunus shimidsu sakura,Cherry,Cherry,Prunus shimidsu sakura,2.0,5.0,0.0,20.0,0.06,Planting Season 09/10
26635972,Bishopthorpe Road Flats,359050.76,177105.26,359050.76,177105.26,359050.76,177105.26,Prunus shimidsu sakura,Cherry,Cherry,Prunus shimidsu sakura,2.0,4.0,0.0,20.0,0.05,Planting Season 09/10
26635973,Bishopthorpe Road Flats,359060.16,177099.95,359060.16,177099.95,359060.16,177099.95,Malus - Species Unknown,Apple,Unidentified apple,Malus - Species Unknown,1.0,2.0,0.0,20.0,0.05,Not Applicable
26635974,Bishopthorpe Road Flats,359064.95,177088.37,359064.95,177088.37,359064.95,177088.37,Malus - Species Unknown,Apple,Unidentified apple,Malus - Species Unknown,1.0,2.0,0.0,20.0,0.05,Not Applicable
26635975,Bishopthorpe Road Flats,359062.16,177084.8,359062.16,177084.8,359062.16,177084.8,Malus - Species Unknown,Apple,Unidentified apple,Malus - Species Unknown,1.0,2.0,0.0,20.0,0.05,Not Applicable
26635976,Bishopthorpe Road Flats,359050.58,177081.24,359050.58,177081.24,359050.58,177081.24,Malus - Species Unknown,Apple,Unidentified apple,Malus - Species Unknown,1.0,2.0,0.0,20.0,0.05,Not Applicable
26635977,Bishopthorpe Road Flats,359049.47,177084.47,359049.47,177084.47,359049.47,177084.47,Malus - Species Unknown,Apple,Unidentified apple,Malus - Species Unknown,1.0,2.0,0.0,20.0,0.05,Not Applicable
26635978,Bishopthorpe Road Flats,359021.69,177072.16,359021.69,177072.16,359021.69,177072.16,Prunus - Species Unknown,Cherry,Unidentified cherry,Prunus - Species Unknown,1.0,2.0,0.0,20.0,0.05,Not Applicable
26635979,Bishopthorpe Road Flats,359009.89,177062.3,359009.89,177062.3,359009.89,177062.3,Pyrus - Species Unknown,Pear,Unidentified pear,Pyrus - Species Unknown,1.0,2.0,0.0,20.0,0.05,Not Applicable
26635980,Bishopthorpe Road Flats,359008.0,177058.96,359008.0,177058.96,359008.0,177058.96,Pyrus - Species Unknown,Pear,Unidentified pear,Pyrus - Species Unknown,1.0,2.0,0.0,20.0,0.05,Not Applicable
26635981,Bishopthorpe Road Flats,359011.67,177058.29,359011.67,177058.29,359011.67,177058.29,Prunus domestica,Plum,Plum,Prunus domestica,1.0,2.0,0.0,20.0,0.05,Not Applicable
26635982,Bishopthorpe Road Flats,359032.14,177097.87,359032.14,177097.87,359032.14,177097.87,Prunus shimidsu sakura,Cherry,Cherry,Prunus shimidsu sakura,2.0,4.0,0.0,20.0,0.06,Planting Season 09/10
26635983,Bishopthorpe Road Flats,359013.12,177041.47,359013.12,177041.47,359013.12,177041.47,Prunus domestica,Plum,Plum,Prunus domestica,6.0,6.0,20.1,100.0,0.24,Not Applicable
26635984,Bishopthorpe Road Flats,359073.65,177073.83,359073.65,177073.83,359073.65,177073.83,Prunus domestica,Plum,Plum,Prunus domestica,9.0,6.0,,,0.18,Not Applicable
26635985,Bishopthorpe Road Flats,359042.25,177076.72,359042.25,177076.72,359042.25,177076.72,Prunus domestica,Plum,Plum,Prunus domestica,9.0,6.0,,,0.18,Not Applicable
26635986,Blake Road A/A,360487.0,176738.68,360487.0,176738.68,360487.0,176738.68,Mixed Species Group,,,Mixed Species Group,12.0,15.0,,,0.2,Not Applicable
26635987,Blake Road (SH),360600.74,176834.02,360600.74,176834.02,360600.74,176834.02,Liquidambar styraciflua,Sweetgum,Sweetgum,Liquidambar styraciflua,,,,,0.06,Planting Season 24/25
26635988,Blake Road A/A,360537.97,176789.68,360537.97,176789.68,360537.97,176789.68,Ostrya carpinifolia,Hop Hornbeam,Hop hornbeam,Ostrya carpinifolia,,,,,0.06,Planting Season 22/23
26635989,Blake Road A/A,360535.86,176777.69,360535.86,176777.69,360535.86,176777.69,Ostrya carpinifolia,Hop Hornbeam,Hop hornbeam,Ostrya carpinifolia,,,,,0.06,Planting Season 22/23
26635990,Blake Road A/A,360534.03,176764.8,360534.03,176764.8,360534.03,176764.8,Ostrya carpinifolia,Hop Hornbeam,Hop hornbeam,Ostrya carpinifolia,,,,,0.06,Planting Season 22/23
26635991,Blake Road (SH),360599.5,176768.67,360599.5,176768.67,360599.5,176768.67,Carpinus betulus,Hornbeam,Hornbeam,Carpinus betulus,10.0,11.0,100.1,200.0,0.41000000000000003,Not Applicable
26635992,Blake Road (SH),360614.67,176822.23,360614.67,176822.23,360614.67,176822.23,Salix caprea,Willow,Goat willow,Salix caprea,9.0,8.0,,,,Not Applicable
26635993,Cook Street Open Space,352108.91,177826.55,352108.91,177826.55,352108.91,177826.55,Alnus cordata,Alder,Italian alder,Alnus cordata,6.0,8.0,20.1,100.0,0.37,Not Applicable
26635994,Blake Road (SH),360588.38,176833.67,360588.38,176833.67,360588.38,176833.67,Liquidamber s. Slender Silhout,Sweetgum,Sweetgum,Liquidamber s. Slender Silhout,,,,,0.06,Planting Season 20/21
26635995,Cook Street Open Space,352084.54,177826.67,352084.54,177826.67,352084.54,177826.67,Prunus avium,Cherry,Wild cherry,Prunus avium,9.0,6.0,20.1,100.0,0.25,Not Applicable
26635996,Cook Street Open Space,352095.32,177828.57,352095.32,177828.57,352095.32,177828.57,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,11.0,11.0,20.1,100.0,0.45,Not Applicable
26635997,Cook Street Open Space,352100.42,177825.62,352100.42,177825.62,352100.42,177825.62,Prunus avium,Cherry,Wild cherry,Prunus avium,3.0,5.0,0.0,20.0,0.19,Not Applicable
26635998,Cook Street Open Space,352105.13,177823.58,352105.13,177823.58,352105.13,177823.58,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,11.0,11.0,20.1,100.0,0.35000000000000003,Not Applicable
26635999,Cook Street Open Space,352104.88,177832.48,352104.88,177832.48,352104.88,177832.48,Salix caprea,Willow,Goat willow,Salix caprea,5.0,3.0,20.1,100.0,0.24,Not Applicable
26636000,Cook Street Open Space,352098.47,177833.62,352098.47,177833.62,352098.47,177833.62,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,6.0,8.0,20.1,100.0,0.35000000000000003,Not Applicable
26636001,Cook Street Open Space,352108.08,177851.94,352108.08,177851.94,352108.08,177851.94,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,6.0,8.0,20.1,100.0,0.38,Not Applicable
26636002,Cook Street Open Space,352109.68,177864.99,352109.68,177864.99,352109.68,177864.99,Sorbus intermedia,Whitebeam,Swedish whitebeam,Sorbus intermedia,5.0,5.0,20.1,100.0,0.31,Not Applicable
26636003,Cook Street Open Space,352103.5,177866.14,352103.5,177866.14,352103.5,177866.14,Sorbus intermedia,Whitebeam,Swedish whitebeam,Sorbus intermedia,5.0,5.0,20.1,100.0,0.42,Not Applicable
26636004,Cook Street Open Space,352102.58,177875.97,352102.58,177875.97,352102.58,177875.97,Sorbus intermedia,Whitebeam,Swedish whitebeam,Sorbus intermedia,5.0,5.0,20.1,100.0,0.38,Not Applicable
26636005,Cook Street Open Space,352096.41,177875.06,352096.41,177875.06,352096.41,177875.06,ZZ Tree stump,,,ZZ Tree stump,,1.0,20.1,100.0,0.44,Not Applicable
26636006,Cook Street Open Space,352096.99,177872.48,352096.99,177872.48,352096.99,177872.48,Liriodendron tulipifera,Tulip Tree,Tulip tree,Liriodendron tulipifera,,,,,0.05,Planting Season 19/20
26636007,Cook Street Open Space,352118.84,177851.71,352118.84,177851.71,352118.84,177851.71,Sorbus intermedia,Whitebeam,Swedish whitebeam,Sorbus intermedia,5.0,5.0,20.1,100.0,0.37,Not Applicable
26636008,Cook Street Open Space,352121.13,177834.99,352121.13,177834.99,352121.13,177834.99,Acer campestre,Field Maple,Field maple,Acer campestre,3.0,3.0,0.0,20.0,0.12,Not Applicable
26636009,Cook Street Open Space,352122.75,177836.97,352122.75,177836.97,352122.75,177836.97,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,8.0,8.0,20.1,100.0,0.58,Not Applicable
26636010,Cook Street Open Space,352124.43,177838.18,352124.43,177838.18,352124.43,177838.18,Crataegus monogyna,Hawthorn,Common hawthorn,Crataegus monogyna,5.0,3.0,,,0.15,Not Applicable
26636011,Cook Street Open Space,352143.35,177805.75,352143.35,177805.75,352143.35,177805.75,Corylus colurna,Hazel,Turkish hazel,Corylus colurna,,,,,0.05,Planting Season 19/20
26636012,Cook Street Open Space,352134.18,177802.26,352134.18,177802.26,352134.18,177802.26,Prunus avium,Cherry,Wild cherry,Prunus avium,4.0,4.0,0.0,20.0,0.21,Not Applicable
26636013,Cook Street Open Space,352141.08,177775.29,352141.08,177775.29,352141.08,177775.29,Corylus colurna,Hazel,Turkish hazel,Corylus colurna,5.0,7.0,20.1,100.0,0.29,Not Applicable
26636014,Cook Street Open Space,352168.29,177777.04,352168.29,177777.04,352168.29,177777.04,Mixed Species Group,,,Mixed Species Group,5.0,7.0,20.1,100.0,0.3,Not Applicable
26636015,Cook Street Open Space,352150.83,177765.54,352150.83,177765.54,352150.83,177765.54,Alnus glutinosa,Alder,Black alder,Alnus glutinosa,6.0,10.0,20.1,100.0,0.41000000000000003,Not Applicable
26636016,Cook Street Open Space,352139.62,177763.5,352139.62,177763.5,352139.62,177763.5,Acer campestre,Field Maple,Field maple,Acer campestre,9.0,9.0,20.1,100.0,0.38,Not Applicable
26636017,Cook Street Open Space,352140.93,177767.72,352140.93,177767.72,352140.93,177767.72,Corylus colurna,Hazel,Turkish hazel,Corylus colurna,5.0,8.0,20.1,100.0,0.31,Not Applicable
26636018,Cook Street Open Space,352145.88,177772.52,352145.88,177772.52,352145.88,177772.52,Corylus colurna,Hazel,Turkish hazel,Corylus colurna,5.0,7.0,20.1,100.0,0.26,Not Applicable
26636019,Cook Street Open Space,352129.0,177770.63,352129.0,177770.63,352129.0,177770.63,ZZ Tree stump,,,ZZ Tree stump,,1.0,20.1,100.0,0.42,Not Applicable
26636020,Cook Street Open Space,352125.83,177772.99,352125.83,177772.99,352125.83,177772.99,Corylus colurna,Hazel,Turkish hazel,Corylus colurna,2.0,3.0,,,0.05,Planting Season 19/20
26636021,Cook Street Open Space,352120.18,177778.16,352120.18,177778.16,352120.18,177778.16,ZZ Tree stump,,,ZZ Tree stump,,1.0,20.1,100.0,0.43,Not Applicable
26636022,Cook Street Open Space,352121.1,177779.82,352121.1,177779.82,352121.1,177779.82,Fagus sylvatica,Beech,Common beech,Fagus sylvatica,1.0,2.0,,,0.06,Planting Season 22/23
26636023,Cook Street Open Space,352109.65,177779.66,352109.65,177779.66,352109.65,177779.66,Carpinus betulus,Hornbeam,Hornbeam,Carpinus betulus,4.0,5.0,0.0,20.0,0.24,Not Applicable
26636024,Cook Street Open Space,352085.77,177794.73,352085.77,177794.73,352085.77,177794.73,Acer campestre,Field Maple,Field maple,Acer campestre,4.0,5.0,0.0,20.0,0.25,Not Applicable
