,OBJECTID,X,Y,LATIN_NAME,COMMON_NAME,FULL_COMMON_NAME,TREE_SPECIES,DBH,tree_group,CROWN_VOLUME
41323,26651114,361067.96,171368.39,Juglans regia,Walnut,Common walnut,Juglans regia,0.2323333333333333,deciduous,214.21390763537602
41324,26651115,361076.54,171365.07,Juglans regia,Walnut,Common walnut,Juglans regia,0.2323333333333333,deciduous,214.21390763537602
41325,26651116,361075.83,171378.07,Juglans nigra,Walnut,Black walnut,Juglans nigra,0.2323333333333333,deciduous,214.21390763537602
41326,26651117,361103.52,171412.17,Juglans regia,Walnut,Common walnut,Juglans regia,0.2323333333333333,deciduous,214.21390763537602
41327,26651118,361165.89,171371.66,Paulownia tomentosa,Foxglove Tree,Foxglove tree,Paulownia tomentosa,0.0670689655172413,deciduous,3.7629653127676677
41328,26651119,361089.42,171382.74,Juglans regia,Walnut,Common walnut,Juglans regia,0.2323333333333333,deciduous,214.21390763537602
41329,26651120,361196.91,171424.74,Liquidambar styraciflua ’Worp',American sweetgum,American sweetgum,Liquidambar styraciflua ’Worp',0.305455333429082,deciduous,2.9041043321066664
41335,26651126,361031.06,171325.54,Juglans regia,Walnut,Common walnut,Juglans regia,0.2323333333333333,deciduous,214.21390763537602
41336,26651127,361056.34,171338.01,Juglans regia,Walnut,Common walnut,Juglans regia,0.2323333333333333,deciduous,214.21390763537602
41337,26651128,361083.44,171387.04,Juglans regia,Walnut,Common walnut,Juglans regia,0.2323333333333333,deciduous,214.21390763537602
41338,26651129,361187.06,171388.23,Ginkgo biloba,Gingko,Maidenhair tree,Ginkgo biloba,0.06,deciduous,2.1676543620783213
41339,26651130,361013.09,171456.2,Parrotia persica,Ironwood,Persian ironwood,Parrotia persica,0.06,deciduous,2.861496001911473
41397,26651188,361065.99,171351.38,Juglans regia,Walnut,Common walnut,Juglans regia,0.2323333333333333,deciduous,214.21390763537602
41398,26651189,361040.75,171319.91,Juglans regia,Walnut,Common walnut,Juglans regia,0.2323333333333333,deciduous,214.21390763537602
41399,26651190,361083.19,171373.37,Juglans regia,Walnut,Common walnut,Juglans regia,0.2323333333333333,deciduous,214.21390763537602
42068,26651861,361111.68,170162.65,Populus alba,Poplar,White poplar,Populus alba,0.5403364269141531,deciduous,1567.1257586955367
42723,26652524,358632.92,173035.94,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,1.38,deciduous,7752.066666666666
42724,26652525,358646.27,173028.82,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,1.41,deciduous,7752.066666666666
42850,26652651,358103.93,170624.21,Betula pendula,Silver Birch,Silver birch,Betula pendula,0.3,deciduous,280.2333333333333
42851,26652652,358105.74,170620.39,Betula pendula,Silver Birch,Silver birch,Betula pendula,0.3,deciduous,1300.4333333333334
42852,26652653,358107.01,170615.49,Betula pendula,Silver Birch,Silver birch,Betula pendula,0.32,deciduous,1300.4333333333334
42853,26652654,358104.29,170611.31,Robinia pseudoacacia,Acacia,False acacia,Robinia pseudoacacia,0.67,deciduous,2750.5
42854,26652655,358101.2,170605.86,Betula pendula,Silver Birch,Silver birch,Betula pendula,0.47,deciduous,2933.866666666667
42855,26652656,358105.2,170613.49,Robinia pseudoacacia,Acacia,False acacia,Robinia pseudoacacia,0.51,deciduous,1400.4666666666667
42856,26652657,358102.29,170608.22,Carpinus betulus,Hornbeam,Hornbeam,Carpinus betulus,0.42,deciduous,1200.4
42857,26652658,358096.84,170598.6,Prunus avium,Cherry,Wild cherry,Prunus avium,0.47,deciduous,2383.7666666666664
42858,26652659,358095.02,170594.42,Prunus avium,Cherry,Wild cherry,Prunus avium,0.41,deciduous,1300.4333333333334
42859,26652660,358088.66,170581.7,Acer platanoides,Maple,Norway maple,Acer platanoides,0.59,deciduous,2383.7666666666664
42860,26652661,358086.48,170578.24,Chamaecyparis lawsoniana,Cypress,Lawson's cypress,Chamaecyparis lawsoniana,0.3607193515704154,evergreen,750.25
42861,26652662,358084.12,170574.43,Cedrus atlantica Glauca,Cedar,Blue atlas cedar,Cedrus atlantica Glauca,0.59,evergreen,550.1833333333334
42862,26652663,358071.04,170555.72,Chamaecyparis lawsoniana,Cypress,Lawson's cypress,Chamaecyparis lawsoniana,0.23,evergreen,160.13333333333333
42863,26652664,358068.68,170552.81,Acer platanoides,Maple,Norway maple,Acer platanoides,0.2,deciduous,240.19999999999996
42864,26652665,358055.78,170548.45,Amelanchier canadensis,Amelanchier,Snowy mespilus,Amelanchier canadensis,0.07,deciduous,20.0
42865,26652666,358037.79,170538.46,Betula pendula,Silver Birch,Silver birch,Betula pendula,0.28,deciduous,480.3999999999999
42866,26652667,358023.26,170495.95,Acer platanoides,Maple,Norway maple,Acer platanoides,0.61,deciduous,1400.4666666666667
42867,26652668,358020.72,170498.12,Acer platanoides,Maple,Norway maple,Acer platanoides,0.41,deciduous,2567.133333333333
42868,26652669,358016.9,170503.21,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,0.45,deciduous,1500.5
42869,26652670,358020.17,170492.68,Acer campestre,Field Maple,Field maple,Acer campestre,0.2012831858407079,deciduous,1000.3333333333333
42870,26652671,357994.01,170491.41,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,0.42,deciduous,1500.5
42871,26652672,357991.83,170493.95,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,0.66,deciduous,1500.5
42872,26652673,357989.65,170497.03,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,0.41,deciduous,1500.5
42873,26652674,358017.05,170566.6,Betula utilis jacquemontii,Birch,Jacquemont's birch,Betula utilis jacquemontii,0.19,deciduous,360.29999999999995
42874,26652675,358023.81,170538.09,Acer davidii,Maple,David's maple,Acer davidii,0.16,deciduous,200.16666666666666
43133,26652936,358843.46,173765.24,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,0.36,deciduous,440.3666666666666
43134,26652937,358837.09,173758.45,Fraxinus excelsior Westhof's G,Ash,Common ash 'Westhof's Glory',Fraxinus excelsior Westhof's G,0.39,deciduous,440.3666666666666
43135,26652938,358831.89,173753.45,Fraxinus excelsior Westhof's G,Ash,Common ash 'Westhof's Glory',Fraxinus excelsior Westhof's G,0.3,deciduous,320.26666666666665
43136,26652939,358826.99,173747.82,Fraxinus excelsior Westhof's G,Ash,Common ash 'Westhof's Glory',Fraxinus excelsior Westhof's G,0.28,deciduous,320.26666666666665
43137,26652940,358818.67,173741.38,Fraxinus excelsior Westhof's G,Ash,Common ash 'Westhof's Glory',Fraxinus excelsior Westhof's G,0.4,deciduous,360.29999999999995
43138,26652941,358814.57,173737.3,Fraxinus excelsior Westhof's G,Ash,Common ash 'Westhof's Glory',Fraxinus excelsior Westhof's G,0.4,deciduous,400.3333333333333
43139,26652942,358808.93,173731.69,Fraxinus excelsior Westhof's G,Ash,Common ash 'Westhof's Glory',Fraxinus excelsior Westhof's G,0.35,deciduous,360.29999999999995
43905,26653719,359511.63,174187.77,Quercus ilex,Oak,Holm oak,Quercus ilex,0.5700000000000001,deciduous,1500.5
43906,26653720,359486.11,174185.98,Quercus cerris,Oak,Turkey oak,Quercus cerris,0.73,deciduous,2750.5
43907,26653721,359497.92,174186.49,Tilia x europea,Lime,European lime,Tilia x europea,0.44,deciduous,1400.4666666666667
43908,26653722,359508.62,174187.56,Tilia x europea,Lime,European lime,Tilia x europea,0.35,deciduous,520.4333333333333
43909,26653723,359511.23,174149.77,Fagus sylvatica,Beech,Common beech,Fagus sylvatica,0.68,deciduous,2933.866666666667
43910,26653724,359501.17,174141.85,Fagus sylvatica,Beech,Common beech,Fagus sylvatica,0.73,deciduous,2933.866666666667
44291,26654107,359749.76,173476.45,Malus tschonoskii,Apple,Pillar apple,Malus tschonoskii,0.25,deciduous,320.26666666666665
44292,26654108,359741.08,173500.23,Sorbus intermedia,Whitebeam,Swedish whitebeam,Sorbus intermedia,0.4,deciduous,400.3333333333333
44293,26654109,359743.05,173502.48,Sorbus intermedia,Whitebeam,Swedish whitebeam,Sorbus intermedia,0.4,deciduous,400.3333333333333
44294,26654110,359759.13,173486.64,Sorbus intermedia,Whitebeam,Swedish whitebeam,Sorbus intermedia,0.4,deciduous,240.19999999999996
44629,26654447,358899.58,173434.7,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.73,deciduous,3483.9666666666662
44630,26654448,358886.44,173429.34,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.67,deciduous,3483.9666666666662
44631,26654449,358869.22,173424.6,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,1.01,deciduous,3483.9666666666662
44632,26654450,358874.12,173421.0,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.8,deciduous,3483.9666666666662
44633,26654451,358881.39,173417.16,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.8,deciduous,3300.6000000000004
44634,26654452,358888.99,173412.09,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,1.39,deciduous,7047.333333333333
44635,26654453,358893.34,173408.83,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,1.11,deciduous,3667.333333333333
44636,26654454,358897.97,173406.01,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,1.08,deciduous,3667.333333333333
44637,26654455,358900.24,173412.68,Ulmus glabra,Elm,Wych elm,Ulmus glabra,0.49,deciduous,280.2333333333333
44638,26654456,358909.66,173399.46,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.78,deciduous,3300.6000000000004
44639,26654457,358909.22,173412.13,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.51,deciduous,2100.7
44640,26654458,358908.89,173415.64,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.39,deciduous,2100.7
44641,26654459,358908.78,173419.15,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.41,deciduous,2100.7
44642,26654460,358908.57,173422.33,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.45,deciduous,2100.7
44643,26654461,358907.8,173426.05,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.53,deciduous,2100.7
44644,26654462,358915.48,173432.11,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.62,deciduous,3850.7
44645,26654463,358916.67,173411.37,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.55,deciduous,2000.6666666666665
44646,26654464,358917.47,173405.15,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.53,deciduous,600.2
44647,26654465,358923.01,173400.94,Prunus serrulata,Cherry,Japanese cherry,Prunus serrulata,0.27,deciduous,200.16666666666666
44648,26654466,358915.83,173397.3,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,1.35,deciduous,3483.9666666666662
44649,26654467,358926.48,173399.99,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.98,deciduous,3483.9666666666662
44650,26654468,358937.56,173403.69,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,1.1,deciduous,3483.9666666666662
44651,26654469,358944.64,173412.09,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,1.12,deciduous,3667.333333333333
44652,26654470,358951.96,173422.48,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,1.12,deciduous,3667.333333333333
44653,26654471,358961.01,173434.53,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,1.3,deciduous,3667.333333333333
44654,26654472,358966.85,173443.6,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,1.01,deciduous,3667.333333333333
44655,26654473,358972.91,173453.9,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.98,deciduous,3667.333333333333
44656,26654474,358969.59,173458.81,Liquidambar styraciflua,Sweetgum,Sweetgum,Liquidambar styraciflua,0.13,deciduous,26.666666666666664
44657,26654475,358959.94,173457.93,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.65,deciduous,1700.5666666666668
44658,26654476,358954.25,173456.83,Betula pendula,Silver Birch,Silver birch,Betula pendula,0.43,deciduous,480.3999999999999
44659,26654477,358950.2,173455.74,Prunus avium,Cherry,Wild cherry,Prunus avium,0.21,deciduous,240.19999999999996
44660,26654478,358935.3,173447.63,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.67,deciduous,3117.2333333333336
44661,26654479,358849.31,173180.41,Prunus avium,Cherry,Wild cherry,Prunus avium,0.7000000000000001,deciduous,1200.4
44666,26654484,358924.12,173441.49,Betula pendula,Silver Birch,Silver birch,Betula pendula,0.42,deciduous,520.4333333333333
44667,26654485,358949.28,173445.85,Prunus avium,Cherry,Wild cherry,Prunus avium,0.06,deciduous,5.939568080153556
44668,26654486,358909.86,173407.03,Tilia x europea,Lime,European lime,Tilia x europea,0.45,deciduous,2179.6914613515664
44669,26654487,358835.81,173177.41,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.31,deciduous,160.13333333333333
44670,26654488,358842.38,173182.47,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.37,deciduous,280.2333333333333
44671,26654489,358847.21,173187.1,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.31,deciduous,320.26666666666665
44672,26654490,358860.36,173189.74,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.4,deciduous,160.13333333333333
44673,26654491,358862.66,173186.62,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.45,deciduous,160.13333333333333
44674,26654492,358864.75,173183.17,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.51,deciduous,160.13333333333333
46258,26656085,359794.81,173421.56,Liriodendron tulipifera Fastig,Tulip Tree,Tulip tree cultivar,Liriodendron tulipifera Fastig,0.13,deciduous,33.33333333333333
46259,26656086,359804.57,173432.4,Liriodendron tulipifera,Tulip Tree,Tulip tree,Liriodendron tulipifera,0.2,deciduous,40.0
46293,26656120,359629.95,173314.52,Prunus - Species Unknown,Cherry,Unidentified cherry,Prunus - Species Unknown,0.17,deciduous,200.16666666666666
46294,26656121,359614.61,173325.53,Crataegus monogyna,Hawthorn,Common hawthorn,Crataegus monogyna,0.09,deciduous,26.666666666666664
46295,26656122,359580.31,173317.36,Prunus avium,Cherry,Wild cherry,Prunus avium,0.48,deciduous,1300.4333333333334
46296,26656123,359546.06,173319.85,Prunus padus,Cherry,Bird cherry,Prunus padus,0.15,deciduous,200.16666666666666
46297,26656124,359592.04,173293.89,Ilex aquifolium,Holly,Common holly,Ilex aquifolium,0.2388931297709924,evergreen,180.14999999999998
46298,26656125,359593.21,173298.33,Tilia x europea,Lime,European lime,Tilia x europea,0.4,deciduous,1400.4666666666667
46299,26656126,359599.66,173286.82,Cupressus - Species Unknown,Cypress,Cypress species,Cupressus - Species Unknown,0.14,evergreen,14.387705375942312
46300,26656127,359578.56,173328.44,Ilex aquifolium Aureomarginata,Witch Hazel,Common holly cultivar,Ilex aquifolium Aureomarginata,0.3,deciduous,360.29999999999995
46301,26656128,359591.34,173328.88,Tilia x europea,Lime,European lime,Tilia x europea,0.41,deciduous,1300.4333333333334
46302,26656129,359628.72,173310.13,Taxus baccata,Yew,Yew,Taxus baccata,0.3,evergreen,140.11666666666665
46303,26656130,359581.23,173310.84,Chamaecyparis lawsoniana,Cypress,Lawson's cypress,Chamaecyparis lawsoniana,0.4,evergreen,320.26666666666665
46304,26656131,359583.31,173305.1,Taxus baccata,Yew,Yew,Taxus baccata,0.48,evergreen,500.16666666666663
46305,26656132,359584.75,173301.59,Taxus baccata,Yew,Yew,Taxus baccata,0.45,evergreen,600.2
46306,26656133,359587.61,173298.98,Taxus baccata,Yew,Yew,Taxus baccata,0.5,evergreen,600.2
46307,26656134,359588.39,173293.11,Ilex aquifolium,Holly,Common holly,Ilex aquifolium,0.2388931297709924,evergreen,180.14999999999998
46308,26656135,359628.73,173264.67,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,1.5,deciduous,7752.066666666666
46309,26656136,359620.86,173262.48,Tilia x europea,Lime,European lime,Tilia x europea,0.95,deciduous,8104.4333333333325
46310,26656137,359617.8,173260.97,Ilex aquifolium,Holly,Common holly,Ilex aquifolium,0.2,evergreen,160.13333333333333
46311,26656138,359617.08,173261.92,Ilex aquifolium,Holly,Common holly,Ilex aquifolium,0.25,evergreen,160.13333333333333
46312,26656139,359607.38,173258.79,Sorbus aria,Whitebeam,Whitebeam,Sorbus aria,0.24,deciduous,400.3333333333333
46313,26656140,359618.5,173281.18,Pyrus calleryana Chanticleer,Pear,Chanticleer pear,Pyrus calleryana Chanticleer,0.29,deciduous,440.3666666666666
46314,26656141,359624.1,173280.31,Pyrus calleryana Chanticleer,Pear,Chanticleer pear,Pyrus calleryana Chanticleer,0.3,deciduous,440.3666666666666
46315,26656142,359622.31,173286.72,Sorbus aucuparia Fastigiata,Rowan,Fastigiate rowan,Sorbus aucuparia Fastigiata,0.2,deciduous,360.29999999999995
46316,26656143,359621.42,173292.39,Taxus baccata,Yew,Yew,Taxus baccata,0.28,evergreen,100.08333333333333
46317,26656144,359623.44,173296.86,Sorbus hupehensis,Rowan,Hupeh rowan,Sorbus hupehensis,0.28,deciduous,480.3999999999999
46318,26656145,359625.31,173302.14,Crataegus x persimilis Prunifo,Hawthorn,Broad-leaved cockspur thorn,Crataegus x persimilis Prunifo,0.15,deciduous,200.16666666666666
46319,26656146,359627.0,173305.16,Taxus baccata,Yew,Yew,Taxus baccata,0.17,evergreen,140.11666666666665
46320,26656147,359625.0,173305.57,Crataegus monogyna,Hawthorn,Common hawthorn,Crataegus monogyna,0.18,deciduous,200.16666666666666
46321,26656148,359610.95,173277.53,Prunus avium,Cherry,Wild cherry,Prunus avium,0.4,deciduous,1200.4
46322,26656149,359613.45,173291.61,Pyrus calleryana Chanticleer,Pear,Chanticleer pear,Pyrus calleryana Chanticleer,0.38,deciduous,520.4333333333333
46323,26656150,359599.34,173288.56,Prunus cerasifera Pissardii,Plum,Cherry plum,Prunus cerasifera Pissardii,0.5,deciduous,440.3666666666666
46324,26656151,359581.23,173313.58,Ilex aquifolium,Holly,Common holly,Ilex aquifolium,0.37,evergreen,650.2166666666667
46415,26656253,358540.83,173280.64,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.77,deciduous,1700.5666666666668
46417,26656255,358518.37,173320.19,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,1.1,deciduous,600.2
46418,26656256,358523.01,173315.41,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.67,deciduous,13.333333333333332
46419,26656257,358541.33,173294.25,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.75,deciduous,3117.2333333333336
46420,26656258,358541.33,173286.0,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,0.67,deciduous,3117.2333333333336
46700,26656542,362697.13,175554.12,Sambucus nigra,Elder,,Sambucus nigra,0.2,deciduous,101.81544068379942
46868,26656712,359589.23,173782.29,Robinia - Species Unknown,Acacia,Unidentified false acacia,Robinia - Species Unknown,0.26,deciduous,1200.4
46869,26656713,359602.82,173768.53,Fraxinus - Species Unknown,Ash,Unidentified ash,Fraxinus - Species Unknown,0.3,deciduous,1000.3333333333333
46870,26656714,359599.38,173771.97,Acer saccharinum,Maple,Silver maple,Acer saccharinum,0.36,deciduous,1200.4
47173,26657020,359490.3,173738.68,Ailanthus altissima,Tree of Heaven,Tree of heaven,Ailanthus altissima,0.325609756097561,deciduous,682.0101612786259
47192,26657039,359531.76,174145.14,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,0.34,deciduous,1000.3333333333333
47193,26657040,359569.61,174139.95,Carpinus betulus Fastigiata,Hornbeam,Fastigiate hornbeam,Carpinus betulus Fastigiata,0.12,deciduous,26.666666666666664
47194,26657041,359568.03,174147.14,Carpinus betulus Fastigiata,Hornbeam,Fastigiate hornbeam,Carpinus betulus Fastigiata,0.15,deciduous,160.13333333333333
47195,26657042,359581.47,174158.08,Carpinus betulus Fastigiata,Hornbeam,Fastigiate hornbeam,Carpinus betulus Fastigiata,0.17,deciduous,26.666666666666664
47196,26657043,359591.85,174154.78,Robinia - Species Unknown,Acacia,Unidentified false acacia,Robinia - Species Unknown,0.25,deciduous,200.16666666666666
47197,26657044,359597.58,174145.88,Robinia pseudoacacia,Acacia,Unidentified false acacia,Robinia pseudoacacia,0.23,deciduous,200.16666666666666
47198,26657045,359609.61,174140.18,Robinia pseudoacacia,Acacia,Unidentified false acacia,Robinia pseudoacacia,0.22,deciduous,200.16666666666666
47199,26657046,359589.21,174144.36,Carpinus betulus Fastigiata,Hornbeam,Fastigiate hornbeam,Carpinus betulus Fastigiata,0.11,deciduous,20.0
47200,26657047,359592.52,174123.35,Robinia pseudoacacia,Acacia,False acacia,Robinia pseudoacacia,0.22,deciduous,200.16666666666666
47201,26657048,359576.98,174133.67,Carpinus betulus Fastigiata,Hornbeam,Fastigiate hornbeam,Carpinus betulus Fastigiata,0.15,deciduous,200.16666666666666
47202,26657049,359610.55,174194.44,Acer platanoides,Maple,Norway maple,Acer platanoides,0.48,deciduous,1100.3666666666668
47203,26657050,359531.48,174141.56,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,0.41,deciduous,1200.4
47204,26657051,359672.32,174025.32,Betula - Species Unknown,Birch,Birch species,Betula - Species Unknown,0.42,deciduous,1100.3666666666668
47205,26657052,359685.75,174006.15,Betula - Species Unknown,Birch,Birch species,Betula - Species Unknown,0.45,deciduous,900.3
47206,26657053,359679.47,174000.53,Malus - Species Unknown,Apple,Unidentified apple,Malus - Species Unknown,0.2,deciduous,200.16666666666666
47207,26657054,359636.22,173974.71,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.6,deciduous,2383.7666666666664
47208,26657055,359601.6,173924.1,Fraxinus excelsior Pendula,Weeping Ash,Weeping ash,Fraxinus excelsior Pendula,0.29,deciduous,240.19999999999996
47209,26657056,359608.91,173932.55,Sorbus aucuparia,Sorbus,Rowan,Sorbus aucuparia,0.33,deciduous,240.19999999999996
47210,26657057,359613.81,173933.93,Sorbus aucuparia,Sorbus,Rowan,Sorbus aucuparia,0.21,deciduous,200.16666666666666
47211,26657058,359627.36,173953.03,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.86,deciduous,5637.866666666666
47212,26657059,359639.68,173964.85,Platanus x acerifolia,Plane,Unidentified plane,Platanus x acerifolia,0.77,deciduous,5285.499999999999
47213,26657060,359614.0,173958.98,Ginkgo biloba,Gingko,Maidenhair tree,Ginkgo biloba,0.04,deciduous,13.333333333333332
47214,26657061,359608.37,173930.44,Magnolia Kobus,Kobushi magnolia,Kobushi magnolia,Magnolia Kobus,0.06,deciduous,2.9041047316020596
47693,26657545,358584.68,173751.32,Betula pendula,Silver Birch,Silver birch,Betula pendula,0.34,deciduous,320.26666666666665
47694,26657546,358566.13,173759.25,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,1.0,deciduous,4034.0666666666666
47695,26657547,358572.69,173747.47,Acer platanoides,Maple,Norway maple,Acer platanoides,0.56,deciduous,1400.4666666666667
47696,26657548,358561.78,173740.7,Acer platanoides,Maple,Norway maple,Acer platanoides,0.63,deciduous,1800.6
47697,26657549,358558.21,173719.79,Betula pendula,Silver Birch,Silver birch,Betula pendula,0.3,deciduous,400.3333333333333
47698,26657550,358581.61,173744.27,Catalpa bignonioides,Handkerchief Tree,Indian bean tree,Catalpa bignonioides,0.15,deciduous,33.33333333333333
47699,26657551,358562.28,173728.21,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.7000000000000001,deciduous,1800.6
48614,26658479,357959.13,170485.78,Prunus avium,Cherry,Wild cherry,Prunus avium,0.28,deciduous,320.26666666666665
48621,26658486,357952.17,170508.08,Acer platanoides,Maple,Norway maple,Acer platanoides,0.41,deciduous,440.3666666666666
48622,26658487,357954.01,170505.22,Prunus - Species Unknown,Cherry,Unidentified cherry,Prunus - Species Unknown,0.3,deciduous,240.19999999999996
48623,26658488,357957.07,170489.87,Prunus avium,Cherry,Wild cherry,Prunus avium,0.32,deciduous,320.26666666666665
48624,26658489,357994.33,170429.48,Prunus avium,Cherry,Wild cherry,Prunus avium,0.39,deciduous,360.29999999999995
48625,26658490,357996.99,170424.58,Prunus avium,Cherry,Wild cherry,Prunus avium,0.3,deciduous,360.29999999999995
48626,26658491,358003.13,170420.48,Acer platanoides,Maple,Norway maple,Acer platanoides,0.37,deciduous,360.29999999999995
48627,26658492,358007.84,170416.39,Acer platanoides,Maple,Norway maple,Acer platanoides,0.37,deciduous,360.29999999999995
48628,26658493,357968.95,170483.93,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.8200000000000001,deciduous,1400.4666666666667
48629,26658494,357973.25,170476.77,Acer platanoides,Maple,Norway maple,Acer platanoides,0.35,deciduous,440.3666666666666
48630,26658495,357971.82,170471.24,Acer platanoides,Maple,Norway maple,Acer platanoides,0.38,deciduous,1100.3666666666668
48631,26658496,357990.03,170441.77,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.49,deciduous,1400.4666666666667
48632,26658497,358058.79,170368.27,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.54,deciduous,2750.5
48633,26658498,358060.26,170357.41,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,0.55,deciduous,2750.5
48634,26658499,358063.2,170362.7,Sorbus x thuringiaca Fastigiat,Service Tree,Fastigiate hybrid Service tree,Sorbus x thuringiaca Fastigiat,0.21,deciduous,200.16666666666666
48635,26658500,358060.85,170374.04,Sorbus x thuringiaca Fastigiat,Service Tree,Fastigiate hybrid Service tree,Sorbus x thuringiaca Fastigiat,0.25,deciduous,200.16666666666666
48636,26658501,358076.65,170383.96,Magnolia x loebneri,Magnolia,Hybrid magnolia,Magnolia x loebneri,0.1036931818181818,deciduous,29.79719271998848
48637,26658502,357982.66,170459.78,Prunus Kanzan,Cherry,Kanzan cherry,Prunus Kanzan,0.43,deciduous,320.26666666666665
48638,26658503,357976.11,170458.76,Prunus avium,Cherry,Wild cherry,Prunus avium,0.09,deciduous,26.666666666666664
48639,26658504,357979.38,170453.44,Prunus Kanzan,Cherry,Kanzan cherry,Prunus Kanzan,0.32,deciduous,240.19999999999996
48640,26658505,358099.15,170387.59,Crataegus x persimilis Prunifo,Hawthorn,Broad-leaved cockspur thorn,Crataegus x persimilis Prunifo,0.17,deciduous,160.13333333333333
48641,26658506,358083.32,170384.99,Magnolia x loebneri,Magnolia,Hybrid magnolia,Magnolia x loebneri,0.1036931818181818,deciduous,29.79719271998848
48642,26658507,358069.82,170382.87,Magnolia x loebneri,Magnolia,Hybrid magnolia,Magnolia x loebneri,0.1036931818181818,deciduous,29.79719271998848
48643,26658508,358064.92,170381.38,Magnolia x loebneri,Magnolia,Hybrid magnolia,Magnolia x loebneri,0.1036931818181818,deciduous,29.79719271998848
48644,26658509,358090.08,170386.41,Magnolia x loebneri,Magnolia,Hybrid magnolia,Magnolia x loebneri,0.06,deciduous,4.806667908476387
49158,26659030,359582.21,173848.74,Betula utilis jacquemontii,Birch,Jacquemont's birch,Betula utilis jacquemontii,0.28,deciduous,280.2333333333333
49160,26659032,359588.97,173835.14,Sorbus aucuparia,Rowan,Rowan,Sorbus aucuparia,0.44,deciduous,400.3333333333333
49161,26659033,359541.01,173913.66,Acer campestre,Field Maple,Field maple,Acer campestre,0.06,deciduous,6.401608481251408
49162,26659034,359586.05,173886.46,Salix x sepulcralis chrysocoma,Willow,Golden weeping willow,Salix x sepulcralis chrysocoma,0.89,deciduous,2200.4
49163,26659035,359606.49,173898.79,Carpinus - Species Unknown,Hornbeam,Unidentified hornbeam,Carpinus - Species Unknown,0.06,deciduous,8.420511533991956
49164,26659036,359604.51,173878.47,Betula - Species Unknown,Birch,Birch species,Betula - Species Unknown,0.47,deciduous,1200.4
